institute_type,institute_short,program_name,category,quota,pool,round_no,program_duration,degree_short,year,opening_rank,closing_rank,closing_rank_avg,closing_rank_std,latest_recorded_year
IIT,IIT-Madras,Chemical Engineering,GEN,AI,Female-Only,2,4 Years,B.Tech,2021,5373.0,7696.0,7696.0,0.0,2021
NIT,NIT-Bhopal,Chemical Engineering,OBC-NCL,HS,Female-Only,1,4 Years,B.Tech,2021,14273.0,15586.0,15586.0,0.0,2021
NIT,NIT-Nagaland,Civil Engineering,OBC-NCL,OS,Gender-Neutral,1,4 Years,B.Tech,2021,12732.0,12826.0,12826.0,0.0,2021
NIT,NIT-Mizoram,Mechanical Engineering,OBC-NCL,OS,Gender-Neutral,1,4 Years,B.Tech,2021,10982.0,12068.0,12068.0,0.0,2021
NIT,NIT-Rourkela,Electronics and Communication Engineering,OBC-NCL,OS,Female-Only,1,4 Years,B.Tech,2021,3502.0,3502.0,3502.0,0.0,2021
NIT,NIT-Srinagar,Civil Engineering,OBC-NCL,OS,Female-Only,1,4 Years,B.Tech,2021,18908.0,19506.0,19506.0,0.0,2021
NIT,NIT-Jaipur,Architecture,GEN,OS,Gender-Neutral,1,5 Years,B.Arch,2021,375.0,607.0,607.0,0.0,2021
NIT,NIT-Patna,Computer Science and Engineering,GEN,OS,Gender-Neutral,1,4 Years,B.Tech,2021,10234.0,12661.0,12661.0,0.0,2021
IIT,IIT-Madras,Aerospace Engineering,SC,AI,Gender-Neutral,1,5 Years,B.Tech + M.Tech (IDD),2021,726.0,726.0,726.0,0.0,2021
NIT,NIT-Karnataka-Surathkal,Electronics and Communication Engineering,GEN,OS,Gender-Neutral,7,4 Years,B.Tech,2019,2776.0,5112.0,5112.0,0.0,2019
NIT,NIT-Rourkela,Chemical Engineering,GEN,HS,Female-Only,7,4 Years,B.Tech,2019,23745.0,28716.0,28716.0,0.0,2019
IIT,IIT-Bombay,BS in Mathematics,GEN-EWS,AI,Gender-Neutral,1,4 Years,BSc,2021,424.0,451.0,451.0,0.0,2021
IIT,IIT-Kharagpur,Ocean Engineering and Naval Architecture,GEN-EWS,AI,Gender-Neutral,1,5 Years,B.Tech + M.Tech (IDD),2021,1571.0,1632.0,1632.0,0.0,2021
IIT,IIT-Guwahati,Chemical Engineering,GEN-EWS,AI,Female-Only,1,4 Years,B.Tech,2021,2272.0,2274.0,2274.0,0.0,2021
IIT,IIT-Goa,Mechanical Engineering,GEN-EWS,AI,Female-Only,1,4 Years,B.Tech,2021,3496.0,3496.0,3496.0,0.0,2021
IIT,IIT-Kharagpur,Instrumentation Engineering,GEN-EWS,AI,Gender-Neutral,2,4 Years,B.Tech,2021,364.0,416.0,416.0,0.0,2021
IIT,IIT-Bombay,Chemistry,OBC-NCL,AI,Female-Only,1,4 Years,BSc,2021,5070.0,5966.0,5966.0,0.0,2021
IIT,IIT-Kharagpur,Aerospace Engineering,OBC-NCL,AI,Gender-Neutral,1,4 Years,B.Tech,2021,1157.0,1870.0,1870.0,0.0,2021
IIT,IIT-Kharagpur,Industrial and Systems Engineering,OBC-NCL,AI,Female-Only,1,4 Years,B.Tech,2021,4374.0,5390.0,5390.0,0.0,2021
IIT,IIT-Kharagpur,Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management,OBC-NCL,AI,Gender-Neutral,1,5 Years,B.Tech + M.Tech (IDD),2021,2180.0,2282.0,2282.0,0.0,2021
IIT,IIT-Kharagpur,Instrumentation Engineering,OBC-NCL,AI,Female-Only,2,4 Years,B.Tech,2021,2868.0,3432.0,3432.0,0.0,2021
IIT,IIT-Kanpur,Computer Science and Engineering,GEN,AI,Gender-Neutral,1,4 Years,B.Tech,2021,100.0,213.0,213.0,0.0,2021
IIT,IIT-Jodhpur,Artificial Intelligence and Data Science,GEN,AI,Female-Only,1,4 Years,B.Tech,2021,6941.0,7153.0,7153.0,0.0,2021
IIT,IIT-Tirupati,Chemical Engineering,GEN,AI,Female-Only,1,4 Years,B.Tech,2021,17334.0,18952.0,18952.0,0.0,2021
IIT,IIT-Delhi,Chemical Engineering,GEN,AI,Gender-Neutral,2,5 Years,B.Tech + M.Tech (IDD),2021,2271.0,3209.0,3209.0,0.0,2021
IIT,IIT-Kharagpur,Ocean Engineering and Naval Architecture,GEN,AI,Female-Only,2,4 Years,B.Tech,2021,12956.0,14406.0,14406.0,0.0,2021
NIT,NIT-Calicut,Civil Engineering,OBC-NCL,HS,Gender-Neutral,1,4 Years,B.Tech,2021,9221.0,11663.0,11663.0,0.0,2021
NIT,NIT-Hamirpur,Architecture,OBC-NCL,OS,Gender-Neutral,1,5 Years,B.Arch,2021,282.0,441.0,441.0,0.0,2021
NIT,NIT-Jamshedpur,Production and Industrial Engineering,OBC-NCL,HS,Female-Only,1,4 Years,B.Tech,2021,18651.0,18654.0,18654.0,0.0,2021
NIT,NIT-Kurukshetra,Civil Engineering,OBC-NCL,OS,Female-Only,1,4 Years,B.Tech,2021,13896.0,15510.0,15510.0,0.0,2021
NIT,NIT-Raipur,Mechanical Engineering,GEN,OS,Gender-Neutral,1,4 Years,B.Tech,2021,23174.0,25764.0,25764.0,0.0,2021
NIT,NIT-Sikkim,Computer Science and Engineering,GEN,HS,Female-Only,1,4 Years,B.Tech,2021,116956.0,136753.0,136753.0,0.0,2021
NIT,NIT-Silchar,Civil Engineering,GEN,OS,Gender-Neutral,1,4 Years,B.Tech,2021,30958.0,35010.0,35010.0,0.0,2021
IIT,IIT-Hyderabad,Engineering Science,SC,AI,Gender-Neutral,1,4 Years,B.Tech,2021,846.0,1752.0,1752.0,0.0,2021
IIT,IIT-Kharagpur,Chemistry,GEN,AI,Gender-Neutral,7,5 Years,Int MSc.,2019,7533.0,10645.0,10645.0,0.0,2019
IIT,IIT-Madras,Computer Science and Engineering,GEN,AI,Gender-Neutral,7,4 Years,B.Tech,2019,90.0,188.0,188.0,0.0,2019
IIT,IIT-Mandi,Civil Engineering,GEN,AI,Female-Only,7,4 Years,B.Tech,2019,13878.0,14897.0,14897.0,0.0,2019
NIT,NIT-Jaipur,Computer Science and Engineering,GEN,HS,Gender-Neutral,7,4 Years,B.Tech,2019,1148.0,4483.0,4483.0,0.0,2019
NIT,NIT-Delhi,Electronics and Communication Engineering,GEN,OS,Female-Only,7,4 Years,B.Tech,2019,16275.0,17431.0,17431.0,0.0,2019
NIT,NIT-Patna,Chemistry,GEN,HS,Female-Only,7,5 Years,Int Msc.,2019,56741.0,56741.0,56741.0,0.0,2019
IIT,IIT-Kharagpur,Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations,GEN-EWS,AI,Female-Only,1,5 Years,B.Tech + M.Tech (IDD),2021,1035.0,1035.0,1035.0,0.0,2021
IIT,IIT-Roorkee,Mechanical Engineering,GEN-EWS,AI,Female-Only,1,4 Years,B.Tech,2021,1587.0,1922.0,1922.0,0.0,2021
IIT,IIT-Guwahati,Computer Science and Engineering,GEN-EWS,AI,Female-Only,1,4 Years,B.Tech,2021,294.0,313.0,313.0,0.0,2021
IIT,IIT-Patna,Chemical Engineering,GEN-EWS,AI,Gender-Neutral,1,4 Years,B.Tech,2021,1335.0,1540.0,1540.0,0.0,2021
IIT,IIT-Kharagpur,Mining Engineering,OBC-NCL,AI,Gender-Neutral,1,4 Years,B.Tech,2021,2804.0,3428.0,3428.0,0.0,2021
IIT,IIT-Indore,Metallurgical Engineering and Materials Science,OBC-NCL,AI,Gender-Neutral,1,4 Years,B.Tech,2021,3626.0,3978.0,3978.0,0.0,2021
IIT,IIT-Delhi,Electrical Engineering - Power and Automation,GEN,AI,Gender-Neutral,1,4 Years,B.Tech,2021,556.0,841.0,841.0,0.0,2021
IIT,IIT-Kharagpur,Civil Engineering with any of the listed specialization,GEN,AI,Female-Only,1,5 Years,B.Tech + M.Tech (IDD),2021,12293.0,14392.0,14392.0,0.0,2021
IIT,IIT-Madras,Civil Engineering,GEN,AI,Gender-Neutral,1,4 Years,B.Tech,2021,3515.0,5458.0,5458.0,0.0,2021
IIT,IIT-Ropar,Mechanical Engineering,GEN,AI,Female-Only,1,4 Years,B.Tech,2021,12401.0,15243.0,15243.0,0.0,2021
IIT,IIT-Kharagpur,Biotechnology and Biochemical Engineering,GEN,AI,Female-Only,2,5 Years,B.Tech + M.Tech (IDD),2021,11938.0,14031.0,14031.0,0.0,2021
IIT,IIT-Kharagpur,Metallurgical and Materials Engineering,GEN,AI,Gender-Neutral,2,4 Years,B.Tech,2021,4679.0,5935.0,5935.0,0.0,2021
NIT,NIT-Bhopal,Electronics and Communication Engineering,OBC-NCL,OS,Gender-Neutral,1,4 Years,B.Tech,2021,3166.0,4468.0,4468.0,0.0,2021
NIT,NIT-Allahabad,Bio Technology,OBC-NCL,HS,Gender-Neutral,1,4 Years,B.Tech,2021,8039.0,9675.0,9675.0,0.0,2021
NIT,NIT-Kurukshetra,Computer Engineering,OBC-NCL,OS,Female-Only,1,4 Years,B.Tech,2021,3588.0,3951.0,3951.0,0.0,2021
NIT,NIT-Rourkela,Physics,OBC-NCL,HS,Gender-Neutral,1,5 Years,Int Msc.,2021,14769.0,20093.0,20093.0,0.0,2021
NIT,NIT-Silchar,Electrical Engineering,OBC-NCL,OS,Gender-Neutral,1,4 Years,B.Tech,2021,6085.0,7322.0,7322.0,0.0,2021
NIT,NIT-Allahabad,Bio Technology,GEN,HS,Female-Only,1,4 Years,B.Tech,2021,26951.0,29976.0,29976.0,0.0,2021
NIT,NIT-Arunachal-Pradesh,Electrical Engineering,GEN,HS,Gender-Neutral,1,4 Years,B.Tech,2021,203323.0,368259.0,368259.0,0.0,2021
IIT,IIT-Bombay,Aerospace Engineering,SC,AI,Gender-Neutral,1,4 Years,B.Tech,2021,129.0,579.0,579.0,0.0,2021
IIT,IIT-Delhi,Engineering and Computational Mechanics,SC,AI,Female-Only,1,4 Years,B.Tech,2021,1465.0,1465.0,1465.0,0.0,2021
IIT,IIT-Kharagpur,Mechanical Engineering with M.Tech. in any of the listed specializations,SC,AI,Female-Only,1,5 Years,B.Tech + M.Tech (IDD),2021,2302.0,2617.0,2617.0,0.0,2021
IIT,IIT-Goa,Mechanical Engineering,SC,AI,Gender-Neutral,1,4 Years,B.Tech,2021,1612.0,2170.0,2170.0,0.0,2021
IIT,IIT-(ISM) Dhanbad,Electrical Engineering,SC,AI,Gender-Neutral,1,4 Years,B.Tech,2021,1076.0,1462.0,1462.0,0.0,2021
IIT,IIT-Kharagpur,Instrumentation Engineering,SC,AI,Female-Only,2,4 Years,B.Tech,2021,2115.0,2115.0,2115.0,0.0,2021
IIT,IIT-Delhi,Mechanical Engineering,GEN,AI,Female-Only,7,4 Years,B.Tech,2019,2875.0,4125.0,4125.0,0.0,2019
IIT,IIT-Tirupati,Computer Science and Engineering,GEN,AI,Female-Only,7,4 Years,B.Tech,2019,4586.0,5700.0,5700.0,0.0,2019
NIT,NIT-Durgapur,Civil Engineering,GEN,HS,Female-Only,7,4 Years,B.Tech,2019,40714.0,43448.0,43448.0,0.0,2019
NIT,NIT-Raipur,Bio Technology,GEN,HS,Gender-Neutral,7,4 Years,B.Tech,2019,71872.0,91034.0,91034.0,0.0,2019
NIT,NIT-Jamshedpur,Mechanical Engineering,GEN,HS,Female-Only,7,4 Years,B.Tech,2019,34711.0,45169.0,45169.0,0.0,2019
NIT,NIT-Rourkela,Ceramic Engineering and M.Tech Industrial Ceramic,GEN,HS,Gender-Neutral,7,5 Years,Btech + M.Tech (IDD),2019,54683.0,57048.0,57048.0,0.0,2019
NIT,NIT-Uttarakhand,Electronics and Communication Engineering,GEN,OS,Female-Only,7,4 Years,B.Tech,2019,28809.0,28809.0,28809.0,0.0,2019
IIT,IIT-(ISM) Dhanbad,Engineering Physics,GEN-EWS,AI,Female-Only,1,4 Years,B.Tech,2021,3254.0,3254.0,3254.0,0.0,2021
IIT,IIT-Kharagpur,Exploration Geophysics,GEN-EWS,AI,Female-Only,2,4 Years,BSc,2021,3833.0,3833.0,3833.0,0.0,2021
IIT,IIT-Tirupati,Civil Engineering,OBC-NCL,AI,Gender-Neutral,1,4 Years,B.Tech,2021,3752.0,4466.0,4466.0,0.0,2021
IIT,IIT-(BHU) Varanasi,Pharmaceutical Engineering & Technology,OBC-NCL,AI,Gender-Neutral,1,4 Years,B.Tech,2021,4015.0,4949.0,4949.0,0.0,2021
IIT,IIT-Delhi,Materials Engineering,OBC-NCL,AI,Gender-Neutral,2,4 Years,B.Tech,2021,2147.0,2354.0,2354.0,0.0,2021
IIT,IIT-Kharagpur,Chemical Engineering,OBC-NCL,AI,Female-Only,2,4 Years,B.Tech,2021,4751.0,5390.0,5390.0,0.0,2021
IIT,IIT-Kanpur,Electrical Engineering,OBC-NCL,AI,Female-Only,2,4 Years,B.Tech,2021,1758.0,2374.0,2374.0,0.0,2021
IIT,IIT-Bombay,Computer Science and Engineering,GEN,AI,Gender-Neutral,1,4 Years,B.Tech,2021,1.0,66.0,66.0,0.0,2021
IIT,IIT-Kharagpur,Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management,GEN,AI,Gender-Neutral,1,5 Years,B.Tech + M.Tech (IDD),2021,5604.0,5883.0,5883.0,0.0,2021
IIT,IIT-Indore,Computer Science and Engineering,GEN,AI,Gender-Neutral,1,4 Years,B.Tech,2021,505.0,1219.0,1219.0,0.0,2021
NIT,NIT-Patna,Architecture,OBC-NCL,HS,Female-Only,1,5 Years,B.Arch,2021,616.0,616.0,616.0,0.0,2021
NIT,NIT-Manipur,Civil Engineering,OBC-NCL,OS,Female-Only,1,4 Years,B.Tech,2021,18599.0,18599.0,18599.0,0.0,2021
NIT,NIT-Jaipur,Civil Engineering,GEN,OS,Gender-Neutral,1,4 Years,B.Tech,2021,11345.0,23996.0,23996.0,0.0,2021
NIT,NIT-Raipur,Chemical Engineering,GEN,OS,Female-Only,1,4 Years,B.Tech,2021,32808.0,34111.0,34111.0,0.0,2021
NIT,NIT-Silchar,Electrical Engineering,GEN,OS,Female-Only,1,4 Years,B.Tech,2021,23916.0,29074.0,29074.0,0.0,2021
IIT,IIT-Roorkee,Civil Engineering,SC,AI,Female-Only,1,4 Years,B.Tech,2021,1942.0,2512.0,2512.0,0.0,2021
IIT,IIT-Bhubaneswar,Mechanical Engineering and M. Tech. in Thermal Science & Engineering,SC,AI,Gender-Neutral,1,5 Years,B.Tech + M.Tech (IDD),2021,2047.0,2047.0,2047.0,0.0,2021
IIT,IIT-Delhi,Electrical Engineering,GEN,AI,Gender-Neutral,7,4 Years,B.Tech,2019,297.0,469.0,469.0,0.0,2019
IIT,IIT-(BHU) Varanasi,Mechanical Engineering,GEN,AI,Female-Only,7,5 Years,B.Tech + M.Tech (IDD),2019,11009.0,11078.0,11078.0,0.0,2019
IIT,IIT-Goa,Mechanical Engineering,GEN,AI,Gender-Neutral,7,4 Years,B.Tech,2019,7625.0,9473.0,9473.0,0.0,2019
IIT,IIT-Jammu,Materials Science and Engineering,GEN,AI,Female-Only,7,4 Years,B.Tech,2019,20039.0,21284.0,21284.0,0.0,2019
NIT,NIT-Bhopal,Electrical Engineering,GEN,OS,Gender-Neutral,7,4 Years,B.Tech,2019,13422.0,15602.0,15602.0,0.0,2019
NIT,NIT-Allahabad,Mechanical Engineering,GEN,HS,Gender-Neutral,7,4 Years,B.Tech,2019,7133.0,13139.0,13139.0,0.0,2019
NIT,NIT-Meghalaya,Computer Science and Engineering,GEN,HS,Gender-Neutral,7,4 Years,B.Tech,2019,59052.0,59052.0,59052.0,0.0,2019
NIT,NIT-Raipur,Information Technology,GEN,OS,Gender-Neutral,7,4 Years,B.Tech,2019,11266.0,13979.0,13979.0,0.0,2019
IIT,IIT-Delhi,Engineering Physics,GEN-EWS,AI,Gender-Neutral,1,4 Years,B.Tech,2021,420.0,567.0,567.0,0.0,2021
IIT,IIT-Madras,Chemical Engineering,GEN-EWS,AI,Female-Only,1,4 Years,B.Tech,2021,1586.0,2104.0,2104.0,0.0,2021
IIT,IIT-Roorkee,Chemical Engineering,GEN-EWS,AI,Female-Only,1,4 Years,B.Tech,2021,1993.0,2184.0,2184.0,0.0,2021
IIT,IIT-Ropar,Electrical Engineering,GEN-EWS,AI,Gender-Neutral,1,4 Years,B.Tech,2021,614.0,841.0,841.0,0.0,2021
IIT,IIT-Jodhpur,Civil and Infrastructure Engineering,GEN-EWS,AI,Female-Only,1,4 Years,B.Tech,2021,3627.0,3627.0,3627.0,0.0,2021
IIT,IIT-Kharagpur,Aerospace Engineering,GEN-EWS,AI,Gender-Neutral,2,5 Years,B.Tech + M.Tech (IDD),2021,735.0,739.0,739.0,0.0,2021
IIT,IIT-Kharagpur,Electrical Engineering,GEN-EWS,AI,Female-Only,2,4 Years,B.Tech,2021,663.0,663.0,663.0,0.0,2021
IIT,IIT-Delhi,Computer Science and Engineering,OBC-NCL,AI,Gender-Neutral,1,4 Years,B.Tech,2021,30.0,83.0,83.0,0.0,2021
IIT,IIT-Delhi,Computer Science and Engineering,OBC-NCL,AI,Gender-Neutral,2,5 Years,B.Tech + M.Tech (IDD),2021,94.0,159.0,159.0,0.0,2021
IIT,IIT-Kanpur,Civil Engineering,GEN,AI,Female-Only,1,4 Years,B.Tech,2021,9665.0,11657.0,11657.0,0.0,2021
IIT,IIT-Jodhpur,Computer Science and Engineering,GEN,AI,Female-Only,1,4 Years,B.Tech,2021,5128.0,6773.0,6773.0,0.0,2021
NIT,NIT-Raipur,Mechanical Engineering,OBC-NCL,OS,Gender-Neutral,1,4 Years,B.Tech,2021,7491.0,8529.0,8529.0,0.0,2021
NIT,NIT-Kurukshetra,Production and Industrial Engineering,GEN,OS,Female-Only,1,4 Years,B.Tech,2021,38632.0,39906.0,39906.0,0.0,2021
NIT,NIT-Rourkela,Electronics and Communication Engineering,GEN,OS,Female-Only,1,4 Years,B.Tech,2021,6364.0,7866.0,7866.0,0.0,2021
IIT,IIT-Bombay,Computer Science and Engineering,SC,AI,Female-Only,1,4 Years,B.Tech,2021,27.0,107.0,107.0,0.0,2021
IIT,IIT-Kanpur,Civil Engineering,SC,AI,Gender-Neutral,1,4 Years,B.Tech,2021,235.0,1211.0,1211.0,0.0,2021
IIT,IIT-Bombay,Mechanical Engineering,SC,AI,Gender-Neutral,2,4 Years,B.Tech,2021,124.0,396.0,396.0,0.0,2021
IIT,IIT-Delhi,Chemical Engineering,GEN,AI,Gender-Neutral,7,4 Years,B.Tech,2019,1243.0,1940.0,1940.0,0.0,2019
IIT,IIT-Kharagpur,Manufacturing Science and Engineering with M.Tech. in Industrial andSystems Engineering and Management,GEN,AI,Female-Only,7,5 Years,B.Tech + M.Tech (IDD),2019,9873.0,9873.0,9873.0,0.0,2019
NIT,NIT-Jalandhar,Information Technology,GEN,OS,Gender-Neutral,7,4 Years,B.Tech,2019,9794.0,10836.0,10836.0,0.0,2019
NIT,NIT-Bhopal,Mechanical Engineering,GEN,OS,Female-Only,7,4 Years,B.Tech,2019,27385.0,31634.0,31634.0,0.0,2019
NIT,NIT-Durgapur,Chemical Engineering,GEN,OS,Female-Only,7,4 Years,B.Tech,2019,29133.0,38513.0,38513.0,0.0,2019
NIT,NIT-Raipur,Metallurgical and Materials Engineering,GEN,OS,Gender-Neutral,7,4 Years,B.Tech,2019,32823.0,39603.0,39603.0,0.0,2019
IIT,IIT-Kanpur,Chemistry,GEN-EWS,AI,Gender-Neutral,1,4 Years,BSc,2021,1150.0,1601.0,1601.0,0.0,2021
IIT,IIT-Bhubaneswar,Mechanical Engineering and M. Tech. in Thermal Science & Engineering,OBC-NCL,AI,Female-Only,1,5 Years,B.Tech + M.Tech (IDD),2021,8149.0,8149.0,8149.0,0.0,2021
IIT,IIT-Delhi,Engineering and Computational Mechanics,OBC-NCL,AI,Gender-Neutral,2,4 Years,B.Tech,2021,607.0,894.0,894.0,0.0,2021
IIT,IIT-Delhi,Energy Engineering,GEN,AI,Gender-Neutral,1,4 Years,B.Tech,2021,1968.0,2646.0,2646.0,0.0,2021
IIT,IIT-Guwahati,Biosciences and Bioengineering,GEN,AI,Gender-Neutral,1,4 Years,B.Tech,2021,7055.0,8042.0,8042.0,0.0,2021
IIT,IIT-Hyderabad,Biomedical Engineering,GEN,AI,Gender-Neutral,1,4 Years,B.Tech,2021,5980.0,7086.0,7086.0,0.0,2021
IIT,IIT-(BHU) Varanasi,Metallurgical Engineering,GEN,AI,Gender-Neutral,1,5 Years,B.Tech + M.Tech (IDD),2021,6808.0,9733.0,9733.0,0.0,2021
IIT,IIT-Kanpur,Statistics and Data Science,GEN,AI,Female-Only,2,4 Years,BSc,2021,1551.0,3102.0,3102.0,0.0,2021
NIT,NIT-Delhi,Computer Science and Engineering,OBC-NCL,OS,Female-Only,1,4 Years,B.Tech,2021,2983.0,3458.0,3458.0,0.0,2021
NIT,NIT-Puducherry,Computer Science and Engineering,OBC-NCL,OS,Female-Only,1,4 Years,B.Tech,2021,6139.0,6289.0,6289.0,0.0,2021
NIT,NIT-Bhopal,Electrical Engineering,GEN,OS,Female-Only,1,4 Years,B.Tech,2021,20980.0,21787.0,21787.0,0.0,2021
NIT,NIT-Hamirpur,Mathematics and Computing,GEN,HS,Gender-Neutral,1,4 Years,B.Tech,2021,23578.0,36982.0,36982.0,0.0,2021
NIT,NIT-Silchar,Electrical Engineering,GEN,HS,Female-Only,1,4 Years,B.Tech,2021,43885.0,50460.0,50460.0,0.0,2021
IIT,IIT-Madras,Electrical Engineering,SC,AI,Gender-Neutral,1,4 Years,B.Tech,2021,166.0,366.0,366.0,0.0,2021
IIT,IIT-Madras,Mechanical Engineering,SC,AI,Gender-Neutral,1,4 Years,B.Tech,2021,264.0,696.0,696.0,0.0,2021
IIT,IIT-Patna,Chemical Engineering,SC,AI,Gender-Neutral,1,4 Years,B.Tech,2021,2152.0,2273.0,2273.0,0.0,2021
IIT,IIT-Kharagpur,Instrumentation Engineering,SC,AI,Gender-Neutral,2,4 Years,B.Tech,2021,492.0,664.0,664.0,0.0,2021
IIT,IIT-Kharagpur,Aerospace Engineering,GEN,AI,Female-Only,7,5 Years,B.Tech + M.Tech (IDD),2019,8204.0,8592.0,8592.0,0.0,2019
IIT,IIT-Kanpur,Mathematics and Scientific Computing,GEN,AI,Female-Only,7,4 Years,BSc,2019,1801.0,2887.0,2887.0,0.0,2019
IIT,IIT-(BHU) Varanasi,Industrial Chemistry,GEN,AI,Gender-Neutral,7,5 Years,B.Tech + M.Tech (IDD),2019,7836.0,11363.0,11363.0,0.0,2019
IIT,IIT-Bhubaneswar,Mechanical Engineering and M. Tech. in Mechanical System Design,GEN,AI,Gender-Neutral,7,5 Years,B.Tech + M.Tech (IDD),2019,6179.0,7160.0,7160.0,0.0,2019
IIT,IIT-Bhubaneswar,Mechanical Engineering with M.Tech. in Manufacturing Engineering,GEN,AI,Gender-Neutral,7,5 Years,B.Tech + M.Tech (IDD),2019,7337.0,8145.0,8145.0,0.0,2019
NIT,NIT-Allahabad,Civil Engineering,GEN,OS,Female-Only,7,4 Years,B.Tech,2019,23490.0,29751.0,29751.0,0.0,2019
NIT,NIT-Durgapur,Bio Technology,GEN,OS,Gender-Neutral,7,4 Years,B.Tech,2019,29936.0,40980.0,40980.0,0.0,2019
NIT,NIT-Meghalaya,Electrical and Electronics Engineering,GEN,OS,Gender-Neutral,7,4 Years,B.Tech,2019,27474.0,30936.0,30936.0,0.0,2019
NIT,NIT-Sikkim,Electrical and Electronics Engineering,GEN,HS,Female-Only,7,4 Years,B.Tech,2019,579573.0,703922.0,703922.0,0.0,2019
NIT,NIT-Tiruchirappalli,Electrical and Electronics Engineering,GEN,HS,Female-Only,7,4 Years,B.Tech,2019,12426.0,16317.0,16317.0,0.0,2019
IIT,IIT-Bombay,Chemistry,OBC-NCL,AI,Gender-Neutral,1,4 Years,BSc,2021,2248.0,3156.0,3156.0,0.0,2021
IIT,IIT-Kharagpur,Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations,OBC-NCL,AI,Gender-Neutral,1,5 Years,B.Tech + M.Tech (IDD),2021,695.0,856.0,856.0,0.0,2021
IIT,IIT-Kharagpur,Manufacturing Science and Engineering,OBC-NCL,AI,Female-Only,1,4 Years,B.Tech,2021,5421.0,7019.0,7019.0,0.0,2021
IIT,IIT-Indore,Computer Science and Engineering,OBC-NCL,AI,Female-Only,1,4 Years,B.Tech,2021,1007.0,1514.0,1514.0,0.0,2021
IIT,IIT-Hyderabad,Artificial Intelligence,OBC-NCL,AI,Gender-Neutral,1,4 Years,B.Tech,2021,234.0,357.0,357.0,0.0,2021
IIT,IIT-Jammu,Mechanical Engineering,OBC-NCL,AI,Gender-Neutral,1,4 Years,B.Tech,2021,3860.0,4459.0,4459.0,0.0,2021
IIT,IIT-Kanpur,Materials Science and Engineering,GEN,AI,Gender-Neutral,1,4 Years,B.Tech,2021,4271.0,5690.0,5690.0,0.0,2021
IIT,IIT-Madras,Engineering Physics,GEN,AI,Gender-Neutral,1,4 Years,B.Tech,2021,833.0,1742.0,1742.0,0.0,2021
IIT,IIT-(BHU) Varanasi,Materials Science and Technology,GEN,AI,Gender-Neutral,1,5 Years,B.Tech + M.Tech (IDD),2021,8520.0,10385.0,10385.0,0.0,2021
IIT,IIT-Kharagpur,Computer Science and Engineering,GEN,AI,Female-Only,2,5 Years,B.Tech + M.Tech (IDD),2021,1138.0,1502.0,1502.0,0.0,2021
IIT,IIT-Roorkee,Computer Science and Engineering,GEN,AI,Female-Only,2,4 Years,B.Tech,2021,801.0,1205.0,1205.0,0.0,2021
NIT,NIT-Jalandhar,Industrial and Production Engineering,OBC-NCL,HS,Female-Only,1,4 Years,B.Tech,2021,55970.0,85814.0,85814.0,0.0,2021
NIT,NIT-Agartala,Production Engineering,OBC-NCL,OS,Female-Only,1,4 Years,B.Tech,2021,18470.0,18729.0,18729.0,0.0,2021
NIT,NIT-Puducherry,Electrical and Electronics Engineering,OBC-NCL,HS,Gender-Neutral,1,4 Years,B.Tech,2021,37550.0,42446.0,42446.0,0.0,2021
NIT,NIT-Durgapur,Chemistry,GEN,HS,Female-Only,1,5 Years,Int Msc.,2021,42112.0,42112.0,42112.0,0.0,2021
NIT,NIT-Arunachal-Pradesh,Computer Science and Engineering,GEN,HS,Female-Only,1,4 Years,B.Tech,2021,76692.0,140110.0,140110.0,0.0,2021
NIT,NIT-Silchar,Mechanical Engineering,GEN,HS,Female-Only,1,4 Years,B.Tech,2021,47300.0,61212.0,61212.0,0.0,2021
IIT,IIT-Bombay,Chemistry,SC,AI,Gender-Neutral,1,4 Years,BSc,2021,1255.0,2046.0,2046.0,0.0,2021
IIT,IIT-Delhi,Energy Engineering,SC,AI,Gender-Neutral,2,4 Years,B.Tech,2021,914.0,1239.0,1239.0,0.0,2021
IIT,IIT-Roorkee,Computer Science and Engineering,SC,AI,Female-Only,2,4 Years,B.Tech,2021,391.0,540.0,540.0,0.0,2021
NIT,NIT-Jaipur,Electronics and Communication Engineering,GEN,OS,Female-Only,7,4 Years,B.Tech,2019,10271.0,14157.0,14157.0,0.0,2019
NIT,NIT-Durgapur,Mechanical Engineering,GEN,OS,Gender-Neutral,7,4 Years,B.Tech,2019,15733.0,19908.0,19908.0,0.0,2019
NIT,NIT-Mizoram,Mechanical Engineering,GEN,OS,Gender-Neutral,7,4 Years,B.Tech,2019,33120.0,39125.0,39125.0,0.0,2019
NIT,NIT-Mizoram,Electrical and Electronics Engineering,GEN,HS,Female-Only,7,4 Years,B.Tech,2019,1029730.0,1029730.0,1029730.0,0.0,2019
NIT,NIT-Srinagar,Electronics and Communication Engineering,GEN,HS,Gender-Neutral,7,4 Years,B.Tech,2019,39859.0,89411.0,89411.0,0.0,2019
IIT,IIT-Bombay,Mechanical Engineering,GEN-EWS,AI,Gender-Neutral,1,4 Years,B.Tech,2021,184.0,287.0,287.0,0.0,2021
