SNo,Rank,Allotted Quota,Institute,Course,Allotted Category,Candidate Category,Remarks
21669 440099,Muslim,Yenepoya Dental,BDS,Reported,-,-,-
21670 440107,Deemed/Pa Vinayaka Missions,MBBS,Not,-,-,-,-
21671 440143,"Deemed/Pa JLN Medical College,",MBBS,Reported,-,-,-,-
21672 440220,Deemed/Pa Krishna Inst. of Med.,MBBS,Reported,-,-,-,-
21673 440236,Deemed/Pa Krishna Inst. of Med.,MBBS,Reported,-,-,-,-
21674 440253,Deemed/Pa Meenakshi Ammal,BDS,Reported,-,-,-,-
21675 440340,Deemed/Pa,Shri Sathya Sai,MBBS,Not,-,-,-
21676 440371,All India,Maulana Azad,BDS,Not,-,-,-
21677 440417,"Deemed/Pa JLN Medical College,",MBBS,Reported,-,-,-,-
21678 440444,-,-,-,-,Deemed/Paid,K M Shah Dental,BDS
21679 440487 Deemed/Pa Dr. DY Patil Medical,MBBS,Reported,-,-,-,-,-
21680 440492,Deemed/Pa Sree Balaji Medical,MBBS,Reported,-,-,-,-
21681 440596,Deemed/Pa Vinayaka Missions,MBBS,Not,Deemed/Paid Krishna Inst. of Med.,MBBS,Open,GN
21682 440639,-,-,-,-,Non-Resident K.S Hegde Medical,MBBS,Open
21683 440693 Deemed/Pa,Aarupadai Veedu,MBBS,Reported,-,-,-,-
21684 440744,Deemed/Pa MM College of Dental,BDS,Reported,-,-,-,-
21685 440815,-,-,-,-,"Deemed/Paid JLN Medical College,",MBBS,Open
21686 440820 Deemed/Pa,GITAM Institue of,MBBS,Reported,-,-,-,-
21687 440936,Deemed/Pa Saveetha Medical,MBBS,Reported,-,-,-,-
21688 441100,Deemed/Pa Bharati Vidyapeeth,BDS,Reported,-,-,-,-
21689 441157,Deemed/Pa Saveetha Medical,MBBS,Reported,-,-,-,-
21690 441170,Deemed/Pa,Yenepoya Dental,BDS,Reported,-,-,-
21691 441201,B.Sc,College of Nursing,B.Sc. Nursing,Not,-,-,-
21692 441212,Deemed/Pa Chettinad Hos. and,MBBS,Reported,-,-,-,-
21693 441216,Non-,Yenepoya Medical,MBBS,Reported,-,-,-
21694 441283,Non-,K.S Hegde Medical,MBBS,Reported,-,-,-
21695 441391,Deemed/Pa,Institute of Dental,BDS,Reported,-,-,-
21696 441434,-,-,-,-,"Deemed/Paid Rural Dental College,",BDS,Open
21697 441626 Deemed/Pa,MANAV RACHNA,BDS,Reported,-,-,-,-
21698 441679,-,-,-,-,Deemed/Paid Manipal College of,BDS,Open
21699 441810 Deemed/Pa Dr. DY Patil Medical,MBBS,Not,-,-,-,-,-
21700 441814,Deemed/Pa Saveetha Medical,MBBS,Reported,-,-,-,-
21701 441890,Deemed/Pa Saveetha Medical,MBBS,Reported,-,-,-,-
21702 441966,Deemed/Pa Manipal College of,BDS,Not,-,-,-,-
21703 442039,Deemed/Pa Bharati Vidyapeeth,BDS,Reported,-,-,-,-
21704 442053,-,-,-,-,Deemed/Paid,Santosh Medical,MBBS
21705 442055 Deemed/Pa,Shri Sathya Sai,MBBS,Reported,-,-,-,-
21706 442080,Deemed/Pa Dr. DY Patil Medical,MBBS,Reported,-,-,-,-
21707 442133,Deemed/Pa,VELS MEDICAL,MBBS,Reported,-,-,-
21708 442219,Deemed/Pa Krishna Inst. of Med.,MBBS,Reported,-,-,-,-
21709 442312,Non-,Sri Ramachandra,MBBS,Reported,-,-,-
21710 442454,-,-,-,-,All India,Government Doon,MBBS
21711 442464 Deemed/Pa Krishna Inst. of Med.,MBBS,Not,-,-,-,-,-
21712 442596,Deemed/Pa Dr. DY Patil Medical,MBBS,Not,-,-,-,-
21713 442622,-,-,-,-,Deemed/Paid,Santosh Medical,MBBS
21714 442718,Muslim,Yenepoya Dental,BDS,Reported,-,-,-
21715 442757,Deemed/Pa AB Shetty Memorial,BDS,Reported,-,-,-,-
21716 442874,Deemed/Pa Vinayaka Missions,MBBS,Reported,-,-,-,-
21717 443017,Deemed/Pa Sree Balaji Medical,MBBS,Reported,-,-,-,-
21718 443023,-,-,-,-,Deemed/Paid,Aarupadai Veedu,MBBS
21719 443033,All India,GOVT.,MBBS,Not,-,-,-
21720 443112,All India,Sri Jagannath,MBBS,Not,-,-,-
21721 443146,Deemed/Pa Dr. DY Patil Medical,MBBS,Reported,-,-,-,-
21722 443200,Deemed/Pa,GITAM Institue of,MBBS,Reported,-,-,-
21723 443395,Deemed/Pa,Santosh Dental,BDS,Reported,-,-,-
21724 443428,Deemed/Pa,BHAARATH,MBBS,Not,-,-,-
21725 443429,"Deemed/Pa JLN Medical College,",MBBS,Reported,-,-,-,-
21726 443476,Deemed/Pa,Aarupadai Veedu,MBBS,Not,-,-,-
21727 443972,Deemed/Pa Dr. DY Patil Dental,BDS,Reported,-,-,-,-
21728 444092,Deemed/Pa Dr. DY Patil Medical,MBBS,Reported,-,-,-,-
21729 444145,Deemed/Pa,Mahatma Gandhi,MBBS,Reported,-,-,-
21730 444156,Deemed/Pa,Mahatma Gandhi,MBBS,Not,-,-,-
21731 444236,Deemed/Pa Dr. DY Patil Medical,MBBS,Reported,-,-,-,-
21732 444449,Non-,Kasturba Medical,MBBS,Reported,-,-,-
21733 444457,"Deemed/Pa JLN Medical College,",MBBS,Reported,-,-,-,-
21734 444469,Deemed/Pa,VMKV Medical,MBBS,Reported,-,-,-
21735 444642,Deemed/Pa Bharati Vidyapeeth,BDS,Reported,-,-,-,-
"21736 444697 Deemed/Pa Rural Dental College,",BDS,Reported,-,-,-,-,-
21737 444754,-,-,-,-,Deemed/Paid,Mahatma Gandhi,MBBS
21738 444762 Deemed/Pa Krishna Inst. of Med.,MBBS,Reported,-,-,-,-,-
21739 444768,Deemed/Pa SRI LALITHAMBIGAI,MBBS,Reported,-,-,-,-
21740 444808,-,-,-,-,Deemed/Paid,GITAM Institue of,MBBS
21741 444854,-,-,-,-,Deemed/Paid Vinayaka Missions,MBBS,Open
21742 444910 Deemed/Pa,Sree Balaji Medical,MBBS,Not,-,-,-,-
21743 444912,Deemed/Pa,Aarupadai Veedu,MBBS,Not,Deemed/Paid,Aarupadai Veedu,MBBS
21744 444970,Deemed/Pa,VELS MEDICAL,MBBS,Not,-,-,-
21745 445058,-,-,-,-,Deemed/Paid,Meenakshi Ammal,BDS
21746 445085 Deemed/Pa,GITAM Institue of,MBBS,Reported,-,-,-,-
21747 445136,Deemed/Pa,Mahatma Gandhi,MBBS,Not,-,-,-
21748 445350,-,-,-,-,Deemed/Paid,Santosh Medical,MBBS
21749 445447 Deemed/Pa BVDU Dental College,BDS,Reported,-,-,-,-,-
21750 445564,All India Tomo Riba Institute,MBBS,Not,-,-,-,-
21751 445663,Deemed/Pa,Mahatma Gandhi,MBBS,Not,Deemed/Paid,Aarupadai Veedu,MBBS
21752 445903,Deemed/Pa Krishna Inst. of Med.,MBBS,Reported,-,-,-,-
21753 446100,Deemed/Pa Vinayaka Missions,MBBS,Reported,-,-,-,-
21754 446158,Deemed/Pa Krishna Inst. of Med.,MBBS,Reported,-,-,-,-
21755 446208,-,-,-,-,Deemed/Paid Dr. DY Patil Medical,MBBS,Open
21756 446228 Deemed/Pa,MANAV RACHNA,BDS,Reported,-,-,-,-
21757 446260,Deemed/Pa Dr. DY Patil Medical,MBBS,Reported,-,-,-,-
21758 446679,All India REGIONAL INST OF,MBBS,Reported,-,-,-,-
21759 446817,-,-,-,-,Deemed/Paid,GITAM Institue of,MBBS
21760 446842 Deemed/Pa AB Shetty Memorial,BDS,Not,-,-,-,-,-
21761 446861,-,-,-,-,All India,GOVT. MEDICAL,MBBS
21762 446873 Deemed/Pa Krishna Inst. of Med.,MBBS,Not,-,-,-,-,-
21763 447179,All India,Burdwan Dental,BDS,Not,-,-,-
21764 447186,Deemed/Pa Vinayaka Missions,MBBS,Reported,-,-,-,-
21765 447405,Deemed/Pa Krishna Inst. of Med.,MBBS,Reported,-,-,-,-
21766 447445,-,-,-,-,Non-Resident,Kasturba Medical,MBBS
"21767 447492 Deemed/Pa JLN Medical College,",MBBS,Reported,-,-,-,-,-
21768 447519,-,-,-,-,Deemed/Paid Krishna Inst. of Med.,MBBS,Open
21769 447577,All India,RAJIV GANDHI,MBBS,Not,-,-,-
21770 447665,Deemed/Pa Sharad Pawar Dental,BDS,Reported,-,-,-,-
21771 447687,Deemed/Pa,School of Dental,BDS,Reported,-,-,-
21772 447767,Deemed/Pa AB Shetty Memorial,BDS,Reported,-,-,-,-
21773 447960,Deemed/Pa Meenakshi Ammal,BDS,Reported,-,-,-,-
21774 448002,-,-,-,-,Deemed/Paid Dr. DY Patil Medical,MBBS,Open
21775 448141,-,-,-,-,Non-Resident,Kasturba Medical,MBBS
21776 448211,Jain,K M Shah Dental,BDS,Reported,-,-,-
21777 448248,"Deemed/Pa JSS Dental College,",BDS,Reported,-,-,-,-
21778 448590,Deemed/Pa,Saveetha Dental,BDS,Reported,-,-,-
21779 448785,Deemed/Pa,Mahatma Gandhi,MBBS,Not,-,-,-
21780 448825,Deemed/Pa,BHAARATH,MBBS,Reported,-,-,-
21781 449066,"Deemed/Pa JLN Medical College,",MBBS,Reported,-,-,-,-
21782 449082,Deemed/Pa AB Shetty Memorial,BDS,Reported,-,-,-,-
21783 449094,Deemed/Pa Saveetha Medical,MBBS,Reported,-,-,-,-
21784 449201,-,-,-,-,Deemed/Paid Krishna Inst. of Med.,MBBS,Open
21785 449210,Non-,Sri Ramachandra,MBBS,Reported,-,-,-
21786 449224,Deemed/Pa Dr. DY Patil Medical,MBBS,Reported,-,-,-,-
21787 449396,Deemed/Pa SRI LALITHAMBIGAI,MBBS,Not,-,-,-,-
21788 449552,"Deemed/Pa JLN Medical College,",MBBS,Reported,-,-,-,-
21789 449621,Deemed/Pa Dr. DY Patil Medical,MBBS,Reported,-,-,-,-
21790 449847,Deemed/Pa Krishna Inst. of Med.,MBBS,Reported,-,-,-,-
21791 449944,Deemed/Pa,GITAM Institue of,MBBS,Reported,Deemed/Paid,VMKV Medical,MBBS
21792 450025,Deemed/Pa Vinayaka Missions,MBBS,Reported,-,-,-,-
21793 450061 Deemed/Pa,Dr. DY Patil Dental,BDS,Reported,-,-,-,-
21794 450169,"Deemed/Pa JLN Medical College,",MBBS,Reported,-,-,-,-
21795 450183,Non-,Kasturba Medical,MBBS,Not,-,-,-
21796 450193 Deemed/Pa BVDU Dental College,BDS,Reported,-,-,-,-,-
21797 450238,-,-,-,-,Deemed/Paid SRI LALITHAMBIGAI,MBBS,Open
21798 450383 Deemed/Pa,VELS MEDICAL,MBBS,Not,Deemed/Paid,Aarupadai Veedu,MBBS,Open
21799 450404,Deemed/Pa,Dr. DY Patil Medical,MBBS,Seat,-,-,-
21800 450436,Deemed/Pa,Institute of Dental,BDS,Reported,-,-,-
21801 450445,Deemed/Pa,Sree Balaji Medical,MBBS,Reported,-,-,-
21802 450526,Deemed/Pa,Saveetha Medical,MBBS,Reported,-,-,-
21803 450537,Deemed/Pa,Shri Sathya Sai,MBBS,Reported,-,-,-
21804 450583,Deemed/Pa,VMKV Medical,MBBS,Reported,-,-,-
21805 450778,Deemed/Pa,Dr. DY Patil Medical,MBBS,Not,-,-,-
21806 450857,-,-,-,-,Deemed/Paid Sree Balaji Medical,MBBS,Open
21807 450858 Deemed/Pa SRI LALITHAMBIGAI,MBBS,Reported,-,-,-,-,-
21808 450924,Deemed/Pa,Mahatma Gandhi,MBBS,Reported,-,-,-
21809 450927,Deemed/Pa Vinayaka Missions,MBBS,Not,-,-,-,-
21810 451068,Deemed/Pa,Mahatma Gandhi,MBBS,Not,Deemed/Paid,VELS MEDICAL,MBBS
21811 451179 Deemed/Pa,Saveetha Medical,MBBS,Reported,-,-,-,-
21812 451184,Deemed/Pa,DATTA MEGHE,MBBS,Not,-,-,-
21813 451263,Deemed/Pa,Mahatma Gandhi,MBBS,Reported,-,-,-
21814 451301,Deemed/Pa,GITAM Institue of,MBBS,Reported,-,-,-
21815 451389,Deemed/Pa Krishna Inst. of Med.,MBBS,Reported,-,-,-,-
21816 451491,Deemed/Pa Chettinad Hos. and,MBBS,Reported,-,-,-,-
21817 451711,Deemed/Pa Dr. DY Patil Medical,MBBS,Not,Deemed/Paid Krishna Inst. of Med.,MBBS,Open,EWS
21818 451840,"Deemed/Pa JLN Medical College,",MBBS,Reported,-,-,-,-
21819 451904,Deemed/Pa,DATTA MEGHE,MBBS,Reported,-,-,-
21820 451919,Deemed/Pa,Shri Sathya Sai,MBBS,Seat,Deemed/Paid Dr. DY Patil Medical,MBBS,Open
21821 451947,Deemed/Pa,K M Shah Dental,BDS,Reported,-,-,-
21822 451985,Deemed/Pa,Mahatma Gandhi,MBBS,Reported,-,-,-
21823 452034,Deemed/Pa Manipal College of,BDS,Reported,-,-,-,-
21824 452043,"Deemed/Pa JLN Medical College,",MBBS,Reported,-,-,-,-
21825 452056,Non-,Institute of Medical,MBBS,Reported,-,-,-
21826 452072,-,-,-,-,Deemed/Paid Vinayaka Missions,MBBS,Open
21827 452101 Deemed/Pa,School of Dental,BDS,Reported,-,-,-,-
21828 452153,Deemed/Pa,Santosh Medical,MBBS,Not,-,-,-
21829 452177 Deemed/Pa,Mahatma Gandhi,MBBS,Not,-,-,-,-
21830 452366,"Deemed/Pa JLN Medical College,",MBBS,Reported,-,-,-,-
21831 452815,Deemed/Pa,Santosh Dental,BDS,Not,-,-,-
21832 452871,Deemed/Pa Dr. DY Patil Medical,MBBS,Reported,-,-,-,-
21833 452940,Deemed/Pa Chettinad Hos. and,MBBS,Reported,-,-,-,-
21834 453100,-,-,-,-,"Deemed/Paid JLN Medical College,",MBBS,Open
21835 453284,-,-,-,-,Deemed/Paid Dr. DY Patil Medical,MBBS,Open
"21836 453402 Deemed/Pa SRM Dental College,",BDS,Reported,-,-,-,-,-
21837 453471,Deemed/Pa BVDU Dental College,BDS,Reported,-,-,-,-
21838 453490,Deemed/Pa,Mahatma Gandhi,MBBS,Reported,-,-,-
21839 453534,Deemed/Pa Manipal College of,BDS,Not,-,-,-,-
21840 453592,"Deemed/Pa JLN Medical College,",MBBS,Reported,-,-,-,-
21841 453709,Deemed/Pa,Mahatma Gandhi,MBBS,Reported,-,-,-
21842 453712,Deemed/Pa,VMKV Medical,MBBS,Reported,-,-,-
21843 453818,Deemed/Pa SATHYABAMA UNIV.,BDS,Not,-,-,-,-
21844 453872,"Deemed/Pa VMS Dental College,",BDS,Reported,-,-,-,-
21845 453932,-,-,-,-,All India,Pt. J N M MEDICAL,MBBS
21846 453956,Non-,Hamdard Inst. of,MBBS,Reported,-,-,-
21847 454046,"Deemed/Pa Rural Dental College,",BDS,Reported,-,-,-,-
21848 454174 Deemed/Pa,Santosh Medical,MBBS,Not,-,-,-,-
21849 454209,Deemed/Pa Vinayaka Missions,MBBS,Reported,Deemed/Paid Dr. DY Patil Medical,MBBS,Open,GN
21850 454215,Deemed/Pa Sree Balaji Medical,MBBS,Reported,-,-,-,-
21851 454327,Deemed/Pa,Mahatma Gandhi,MBBS,Reported,-,-,-
21852 454452,"Deemed/Pa JLN Medical College,",MBBS,Reported,-,-,-,-
21853 454490,Deemed/Pa,Aarupadai Veedu,MBBS,Not,Deemed/Paid Krishna Inst. of Med.,MBBS,Open
21854 454616,Deemed/Pa Dr. DY Patil Dental,BDS,Reported,-,-,-,-
21855 454780,Deemed/Pa Bharati Vidyapeeth,BDS,Reported,-,-,-,-
21856 454882,-,-,-,-,"Deemed/Paid JLN Medical College,",MBBS,Open
21857 455132,-,-,-,-,Deemed/Paid,Santosh Medical,MBBS
"21858 455154 Deemed/Pa JLN Medical College,",MBBS,Reported,Deemed/Paid Krishna Inst. of Med.,MBBS,Open,GN,6
21859 455201,-,-,-,-,Non-Resident K.S Hegde Medical,MBBS,Open
"21860 455295 Deemed/Pa SRM Dental College,",BDS,Reported,-,-,-,-,-
21861 455435,"Deemed/Pa JLN Medical College,",MBBS,Not,-,-,-,-
21862 455481,-,-,-,-,Deemed/Paid Vinayaka Missions,MBBS,Open
21863 455501 Deemed/Pa,Dr. DY Patil Dental,BDS,Reported,-,-,-,-
21864 455577,Deemed/Pa,Mahatma Gandhi,MBBS,Reported,-,-,-
21865 455662,"Deemed/Pa JLN Medical College,",MBBS,Reported,-,-,-,-
21866 455753,-,-,-,-,Deemed/Paid,SRM Katt. Dental,BDS
21867 455816 Deemed/Pa,Mahatma Gandhi,MBBS,Reported,-,-,-,-
21868 455833,Deemed/Pa Manipal College of,BDS,Reported,-,-,-,-
21869 455865,"Deemed/Pa VMS Dental College,",BDS,Reported,-,-,-,-
21870 455884,Deemed/Pa Meenakshi Medical,MBBS,Reported,-,-,-,-
21871 455892,Deemed/Pa Sharad Pawar Dental,BDS,Reported,-,-,-,-
21872 455930,-,-,-,-,"Deemed/Paid JLN Medical College,",MBBS,Open
21873 456066 Deemed/Pa,Bharati Vidyapeeth,BDS,Reported,-,-,-,-
21874 456071,All India,Govt Medical College,MBBS,Not,-,-,-
21875 456124 Deemed/Pa,Saveetha Medical,MBBS,Reported,-,-,-,-
21876 456320,Deemed/Pa,Mahatma Gandhi,MBBS,Reported,Deemed/Paid SRM Medical College,MBBS,Open
21877 456323,Deemed/Pa,DATTA MEGHE,MBBS,Reported,Deemed/Paid Krishna Inst. of Med.,MBBS,Open
21878 456411,Deemed/Pa,VELS MEDICAL,MBBS,Reported,-,-,-
21879 456441,Deemed/Pa,Saveetha Dental,BDS,Reported,-,-,-
21880 456492,Deemed/Pa,Institute of Dental,BDS,Reported,-,-,-
21881 456612,Deemed/Pa Kalinga Institute of,BDS,Reported,-,-,-,-
21882 456616,Deemed/Pa,DATTA MEGHE,MBBS,Reported,-,-,-
21883 456657,Deemed/Pa,VMKV Medical,MBBS,Reported,-,-,-
21884 456710,"Deemed/Pa JLN Medical College,",MBBS,Not,Deemed/Paid Vinayaka Missions,MBBS,Open,OBC
21885 456712,-,-,-,-,Deemed/Paid SRM Medical College,MBBS,Open
21886 456729,-,-,-,-,"Deemed/Paid JLN Medical College,",MBBS,Open
21887 456895,-,-,-,-,"Deemed/Paid SRM Dental College,",BDS,Open
21888 456934 Deemed/Pa SRI LALITHAMBIGAI,MBBS,Not,-,-,-,-,-
21889 457033,Deemed/Pa,Institute of Dental,BDS,Reported,-,-,-
21890 457096,Deemed/Pa Bharati Vidyapeeth,BDS,Reported,-,-,-,-
21891 457173,"Deemed/Pa JLN Medical College,",MBBS,Reported,-,-,-,-
21892 457352,-,-,-,-,Deemed/Paid Dr. DY Patil Medical,MBBS,Open
21893 457401 Deemed/Pa,Saveetha Medical,MBBS,Reported,-,-,-,-
21894 457520,Deemed/Pa Thaimoogambigai,BDS,Reported,-,-,-,-
21895 457642,Deemed/Pa,VMKV Medical,MBBS,Reported,-,-,-
21896 457700,-,-,-,-,Deemed/Paid,DATTA MEGHE,MBBS
21897 457714,-,-,-,-,Deemed/Paid Dr. DY Patil Medical,MBBS,Open
21898 457775 Deemed/Pa Sharad Pawar Dental,BDS,Reported,-,-,-,-,-
21899 457930,Deemed/Pa,Mahatma Gandhi,MBBS,Reported,-,-,-
21900 458025,Non-,"JSS Medical College,",MBBS,Reported,-,-,-
21901 458147,Deemed/Pa,Dr. DY Patil Medical,MBBS,Not,Deemed/Paid,Santosh Medical,MBBS
21902 458163,Deemed/Pa,VMKV Medical,MBBS,Reported,-,-,-
21903 458322,Deemed/Pa,Saveetha Medical,MBBS,Not,-,-,-
21904 458325 Deemed/Pa,GITAM Institue of,MBBS,Reported,-,-,-,-
21905 458440,Deemed/Pa Meenakshi Ammal,BDS,Reported,-,-,-,-
21906 458504,-,-,-,-,Deemed/Paid Krishna Inst. of Med.,MBBS,Open
21907 458520 Deemed/Pa,Vinayaka Missions,MBBS,Reported,-,-,-,-
21908 458549,Deemed/Pa Meenakshi Ammal,BDS,Reported,-,-,-,-
21909 458759,Non-,Hamdard Inst. of,MBBS,Reported,-,-,-
21910 458781,Deemed/Pa Vinayaka Missions,MBBS,Not,-,-,-,-
21911 458796,Deemed/Pa Dr. DY Patil Medical,MBBS,Reported,-,-,-,-
21912 458819,Deemed/Pa,Mahatma Gandhi,MBBS,Reported,-,-,-
21913 458833,Deemed/Pa Manipal College of,BDS,Reported,-,-,-,-
21914 458929,-,-,-,-,Deemed/Paid Vinayaka Missions,MBBS,Open
21915 458972 Deemed/Pa,Saveetha Medical,MBBS,Reported,-,-,-,-
21916 459029,"Deemed/Pa VMS Dental College,",BDS,Reported,-,-,-,-
21917 459116,Deemed/Pa,Mahatma Gandhi,MBBS,Not,"Deemed/Paid JLN Medical College,",MBBS,Open
21918 459144,Deemed/Pa Sree Balaji Medical,MBBS,Reported,-,-,-,-
21919 459197,Deemed/Pa,Mahatma Gandhi,MBBS,Reported,-,-,-
21920 459302,Deemed/Pa,GITAM Institue of,MBBS,Reported,-,-,-
21921 459339,Non-,Kasturba Medical,MBBS,Reported,-,-,-
21922 459436,-,-,-,-,All India,MALDA MED.,MBBS
21923 459447 Deemed/Pa,DATTA MEGHE,MBBS,Reported,Deemed/Paid Krishna Inst. of Med.,MBBS,Open,GN
21924 459456,Deemed/Pa,DATTA MEGHE,MBBS,Reported,-,-,-
21925 459564,Deemed/Pa,VELS MEDICAL,MBBS,Not,Deemed/Paid Vinayaka Missions,MBBS,Open
21926 459613,All India,BURDWAN,MBBS,Not,-,-,-
21927 459723,"Deemed/Pa VMS Dental College,",BDS,Reported,-,-,-,-
21928 459806,Deemed/Pa,DATTA MEGHE,MBBS,Reported,-,-,-
21929 459905,Deemed/Pa,Aarupadai Veedu,MBBS,Not,-,-,-
21930 460038,Deemed/Pa,DATTA MEGHE,MBBS,Reported,Deemed/Paid Krishna Inst. of Med.,MBBS,Open
21931 460045,Deemed/Pa Sree Balaji Medical,MBBS,Reported,-,-,-,-
21932 460089,Deemed/Pa SRI LALITHAMBIGAI,MBBS,Reported,-,-,-,-
21933 460111,-,-,-,-,Non-Resident,BV Deemed Uni.,MBBS
21934 460113 Deemed/Pa,Saveetha Dental,BDS,Reported,-,-,-,-
21935 460140,-,-,-,-,Deemed/Paid Krishna Inst. of Med.,MBBS,Open
21936 460205 Deemed/Pa,Mahatma Gandhi,MBBS,Reported,-,-,-,-
21937 460258,-,-,-,-,Deemed/Paid,Thaimoogambigai,BDS
21938 460268 Deemed/Pa,Kalinga Institute of,BDS,Reported,-,-,-,-
21939 460460,Deemed/Pa Vinayaka Missions,MBBS,Reported,-,-,-,-
21940 460516 Deemed/Pa Dr. DY Patil Medical,MBBS,Reported,-,-,-,-,-
21941 460895,Deemed/Pa MANAV RACHNA,BDS,Reported,-,-,-,-
21942 460951,Deemed/Pa AB Shetty Memorial,BDS,Reported,-,-,-,-
21943 461097,-,-,-,-,Deemed/Paid Krishna Inst. of Med.,MBBS,Open
21944 461100 Deemed/Pa SRI LALITHAMBIGAI,MBBS,Not,-,-,-,-,-
21945 461113,-,-,-,-,Deemed/Paid,Meenakshi Ammal,BDS
21946 461120 Deemed/Pa,VMKV Medical,MBBS,Reported,-,-,-,-
21947 461134,Deemed/Pa,VMKV Medical,MBBS,Reported,Deemed/Paid,Saveetha Medical,MBBS
21948 461193,Deemed/Pa MANAV RACHNA,BDS,Reported,-,-,-,-
21949 461221,Deemed/Pa Vinayaka Missions,MBBS,Not,-,-,-,-
21950 461411,Deemed/Pa Dr. DY Patil Medical,MBBS,Reported,-,-,-,-
21951 461425,Deemed/Pa Sri Lakshmi Narayana,MBBS,Not,-,-,-,-
21952 461538,-,-,-,-,"Deemed/Paid JLN Medical College,",MBBS,Open
21953 461636,Non-,Kasturba Medical,MBBS,Reported,-,-,-
21954 461826,-,-,-,-,Deemed/Paid Dr. DY Patil Medical,MBBS,Open
21955 461841 Deemed/Pa Indira Gandhi Dental,BDS,Reported,-,-,-,-,-
21956 461856,Deemed/Pa Dr. DY Patil Medical,MBBS,Not,-,-,-,-
21957 461954,Deemed/Pa Saveetha Medical,MBBS,Seat,-,-,-,-
21958 462050,Deemed/Pa,Sri Ramachandra,BDS,Reported,-,-,-
21959 462085 Deemed/Pa Dr. DY Patil Medical,MBBS,Reported,"Deemed/Paid JLN Medical College,",MBBS,Open,GN,1
21960 462213,Deemed/Pa Saveetha Medical,MBBS,Reported,-,-,-,-
21961 462322,Deemed/Pa,GITAM Institue of,MBBS,Reported,-,-,-
21962 462346,-,-,-,-,Deemed/Paid,VELS MEDICAL,MBBS
21963 462377,-,-,-,-,Deemed/Paid,VELS MEDICAL,MBBS
21964 462424,All India,Mursidabad M C &,MBBS,Not,All India,GOVERNMENT,MBBS
21965 462434,All India ASSAM MEDICAL,MBBS,Reported,-,-,-,-
21966 462439,Deemed/Pa Dr. DY Patil Medical,MBBS,Reported,-,-,-,-
21967 462483,Deemed/Pa Chettinad Hos. and,MBBS,Reported,-,-,-,-
21968 462484,Deemed/Pa,Mahatma Gandhi,MBBS,Reported,-,-,-
21969 462548,Deemed/Pa Saveetha Medical,MBBS,Reported,-,-,-,-
21970 462722,Employees SLBS Govt. Medical,MBBS,Reported,-,-,-,-
21971 462732,-,-,-,-,Deemed/Paid,Aarupadai Veedu,MBBS
21972 462851 Deemed/Pa,GITAM Institue of,MBBS,Reported,-,-,-,-
21973 462896,Deemed/Pa,Santosh Medical,MBBS,Not,-,-,-
21974 462915,Deemed/Pa Bharati Vidyapeeth,BDS,Reported,-,-,-,-
21975 462965,-,-,-,-,Deemed/Paid,GITAM Institue of,MBBS
21976 463060 Deemed/Pa,Saveetha Medical,MBBS,Reported,-,-,-,-
21977 463249 Deemed/Pa Dr. DY Patil Medical,MBBS,Reported,-,-,-,-,-
21978 463335,Non-,Amrita Institute of,MBBS,Reported,-,-,-
21979 463365,-,-,-,-,Deemed/Paid SRM Medical College,MBBS,Open
"21980 463545 Deemed/Pa JSS Dental College,",BDS,Reported,-,-,-,-,-
21981 463675,-,-,-,-,Deemed/Paid,Saveetha Medical,MBBS
21982 463678 Deemed/Pa Dr. DY Patil Medical,MBBS,Reported,-,-,-,-,-
21983 464149,Deemed/Pa,Santosh Medical,MBBS,Reported,-,-,-
21984 464204,-,-,-,-,Deemed/Paid,AB Shetty Memorial,BDS
21985 464249,Muslim,Yenepoya Dental,BDS,Reported,-,-,-
21986 464261,Deemed/Pa Bharati Vidyapeeth,BDS,Not,-,-,-,-
21987 464451,Deemed/Pa,Mahatma Gandhi,MBBS,Not,-,-,-
21988 464569,Deemed/Pa Dr. DY Patil Medical,MBBS,Reported,-,-,-,-
21989 464610,"Deemed/Pa Rural Dental College,",BDS,Reported,-,-,-,-
21990 464745,"Deemed/Pa Rural Dental College,",BDS,Reported,-,-,-,-
21991 464794,Deemed/Pa,KLE VK Inst. of,BDS,Reported,-,-,-
21992 464808,Deemed/Pa Meenakshi Ammal,BDS,Reported,-,-,-,-
21993 464831,Deemed/Pa Dr. DY Patil Medical,MBBS,Reported,-,-,-,-
21994 464874,Deemed/Pa,DATTA MEGHE,MBBS,Reported,-,-,-
21995 464946,Deemed/Pa,Santosh Medical,MBBS,Not,-,-,-
21996 465035,All India,SLBS Govt. Medical,MBBS,Not,-,-,-
21997 465183,All India,C. Institute of Medical,MBBS,Reported,-,-,-
21998 465249,-,-,-,-,Deemed/Paid,Mahatma Gandhi,MBBS
21999 465270,-,-,-,-,Deemed/Paid,Kalinga Institute of,BDS
22000 465401,-,-,-,-,Deemed/Paid,Thaimoogambigai,BDS
22001 465498 Deemed/Pa Dr. DY Patil Medical,MBBS,Reported,-,-,-,-,-
22002 465683,Deemed/Pa Saveetha Medical,MBBS,Reported,-,-,-,-
22003 465732,Deemed/Pa,Santosh Dental,BDS,Reported,-,-,-
22004 465818,Deemed/Pa,Mahatma Gandhi,MBBS,Seat,"Deemed/Paid JLN Medical College,",MBBS,Open
22005 465980,-,-,-,-,Deemed/Paid,Santosh Medical,MBBS
