institute_type,institute_short,program_name,category,quota,pool,round_no,program_duration,degree_short,year,opening_rank,closing_rank,closing_rank_avg,closing_rank_std,latest_recorded_year
IIT,IIT-Kharagpur,Chemical Engineering,OBC-NCL,AI,Female-Only,1,4 Years,B.Tech,2021,4199.0,5063.0,5063.0,0.0,2021
IIT,IIT-Kharagpur,Ocean Engineering and Naval Architecture,OBC-NCL,AI,Gender-Neutral,1,4 Years,B.Tech,2021,2564.0,3559.0,3559.0,0.0,2021
IIT,IIT-Kanpur,Statistics and Data Science,OBC-NCL,AI,Female-Only,1,4 Years,BSc,2021,1981.0,2434.0,2434.0,0.0,2021
IIT,IIT-Madras,Chemical Engineering,OBC-NCL,AI,Gender-Neutral,1,4 Years,B.Tech,2021,1191.0,1951.0,1951.0,0.0,2021
IIT,IIT-Guwahati,Mechanical Engineering,GEN,AI,Gender-Neutral,1,4 Years,B.Tech,2021,2600.0,4132.0,4132.0,0.0,2021
NIT,NIT-Bhopal,Computer Science and Engineering,OBC-NCL,OS,Gender-Neutral,1,4 Years,B.Tech,2021,1485.0,2374.0,2374.0,0.0,2021
NIT,NIT-Bhopal,Mechanical Engineering,OBC-NCL,OS,Female-Only,1,4 Years,B.Tech,2021,14168.0,14960.0,14960.0,0.0,2021
NIT,NIT-Raipur,Bio Technology,OBC-NCL,HS,Gender-Neutral,1,4 Years,B.Tech,2021,22534.0,24515.0,24515.0,0.0,2021
NIT,NIT-Agartala,Mechanical Engineering,GEN,HS,Gender-Neutral,1,4 Years,B.Tech,2021,61787.0,116423.0,116423.0,0.0,2021
NIT,NIT-Calicut,Electronics and Communication Engineering,GEN,HS,Gender-Neutral,1,4 Years,B.Tech,2021,6875.0,14197.0,14197.0,0.0,2021
NIT,NIT-Patna,Electrical Engineering,GEN,OS,Female-Only,1,4 Years,B.Tech,2021,27895.0,30072.0,30072.0,0.0,2021
IIT,IIT-Guwahati,Data Science and Artificial Intelligence,SC,AI,Gender-Neutral,1,4 Years,B.Tech,2021,243.0,247.0,247.0,0.0,2021
IIT,IIT-Bombay,Metallurgical Engineering & Materials Science,SC,AI,Gender-Neutral,2,5 Years,B.Tech + M.Tech (IDD),2021,1337.0,1342.0,1342.0,0.0,2021
IIT,IIT-Roorkee,Civil Engineering,SC,AI,Female-Only,2,4 Years,B.Tech,2021,1942.0,2512.0,2512.0,0.0,2021
IIT,IIT-Delhi,Production and Industrial Engineering,GEN,AI,Gender-Neutral,7,4 Years,B.Tech,2019,2081.0,3253.0,3253.0,0.0,2019
IIT,IIT-(BHU) Varanasi,Metallurgical Engineering,GEN,AI,Female-Only,7,4 Years,B.Tech,2019,12540.0,14907.0,14907.0,0.0,2019
NIT,NIT-Allahabad,Mechanical Engineering,GEN,OS,Female-Only,7,4 Years,B.Tech,2019,18872.0,23254.0,23254.0,0.0,2019
NIT,NIT-Durgapur,Bio Technology,GEN,OS,Female-Only,7,4 Years,B.Tech,2019,40666.0,47762.0,47762.0,0.0,2019
NIT,NIT-Hamirpur,Computer Science and Engineering,GEN,HS,Female-Only,7,5 Years,Btech + M.Tech (IDD),2019,51096.0,57562.0,57562.0,0.0,2019
NIT,NIT-Rourkela,Bio Medical Engineering,GEN,HS,Gender-Neutral,7,4 Years,B.Tech,2019,47388.0,55562.0,55562.0,0.0,2019
IIT,IIT-Bombay,Computer Science and Engineering,GEN-EWS,AI,Female-Only,1,4 Years,B.Tech,2021,52.0,62.0,62.0,0.0,2021
IIT,IIT-Roorkee,Engineering Physics,GEN-EWS,AI,Gender-Neutral,1,4 Years,B.Tech,2021,586.0,862.0,862.0,0.0,2021
IIT,IIT-Guwahati,Mechanical Engineering,GEN-EWS,AI,Female-Only,1,4 Years,B.Tech,2021,2015.0,2180.0,2180.0,0.0,2021
IIT,IIT-Bombay,Environmental Science and Engineering,GEN-EWS,AI,Gender-Neutral,2,5 Years,B.Tech + M.Tech (IDD),2021,949.0,1072.0,1072.0,0.0,2021
IIT,IIT-Kanpur,Mechanical Engineering,GEN-EWS,AI,Gender-Neutral,2,4 Years,B.Tech,2021,324.0,484.0,484.0,0.0,2021
IIT,IIT-Madras,Civil Engineering,GEN-EWS,AI,Female-Only,2,4 Years,B.Tech,2021,2116.0,2539.0,2539.0,0.0,2021
IIT,IIT-Roorkee,Engineering Physics,OBC-NCL,AI,Gender-Neutral,1,4 Years,B.Tech,2021,1826.0,2202.0,2202.0,0.0,2021
IIT,IIT-Ropar,Mechanical Engineering,OBC-NCL,AI,Female-Only,1,4 Years,B.Tech,2021,6819.0,7603.0,7603.0,0.0,2021
IIT,IIT-Goa,Mechanical Engineering,OBC-NCL,AI,Female-Only,1,4 Years,B.Tech,2021,7914.0,8367.0,8367.0,0.0,2021
IIT,IIT-Kharagpur,Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations,OBC-NCL,AI,Gender-Neutral,2,5 Years,B.Tech + M.Tech (IDD),2021,695.0,897.0,897.0,0.0,2021
IIT,IIT-Kharagpur,Mining Engineering,OBC-NCL,AI,Female-Only,2,5 Years,B.Tech + M.Tech (IDD),2021,8004.0,8004.0,8004.0,0.0,2021
IIT,IIT-Roorkee,Biosciences and Bioengineering,OBC-NCL,AI,Female-Only,2,4 Years,B.Tech,2021,5119.0,7564.0,7564.0,0.0,2021
IIT,IIT-Roorkee,Chemical Engineering,OBC-NCL,AI,Female-Only,2,4 Years,B.Tech,2021,4173.0,5411.0,5411.0,0.0,2021
NIT,NIT-Rourkela,Mining Engineering,OBC-NCL,OS,Gender-Neutral,1,4 Years,B.Tech,2021,8778.0,9542.0,9542.0,0.0,2021
NIT,NIT-Srinagar,Chemical Engineering,OBC-NCL,JK,Gender-Neutral,1,4 Years,B.Tech,2021,59551.0,197030.0,197030.0,0.0,2021
NIT,NIT-Silchar,Mechanical Engineering,GEN,OS,Gender-Neutral,1,4 Years,B.Tech,2021,17040.0,27768.0,27768.0,0.0,2021
IIT,IIT-Kharagpur,Electrical Engineering,SC,AI,Gender-Neutral,1,4 Years,B.Tech,2021,253.0,444.0,444.0,0.0,2021
IIT,IIT-Guwahati,Electronics and Electrical Engineering,SC,AI,Gender-Neutral,1,4 Years,B.Tech,2021,581.0,665.0,665.0,0.0,2021
IIT,IIT-Jodhpur,Computer Science and Engineering,SC,AI,Gender-Neutral,1,4 Years,B.Tech,2021,398.0,631.0,631.0,0.0,2021
IIT,IIT-Roorkee,Civil Engineering,SC,AI,Gender-Neutral,2,4 Years,B.Tech,2021,671.0,1315.0,1315.0,0.0,2021
IIT,IIT-Kharagpur,Electrical Engineering,GEN,AI,Gender-Neutral,7,4 Years,B.Tech,2019,781.0,1417.0,1417.0,0.0,2019
IIT,IIT-Kharagpur,Exploration Geophysics,GEN,AI,Gender-Neutral,7,5 Years,Int MSc.,2019,7383.0,9655.0,9655.0,0.0,2019
IIT,IIT-Guwahati,Mechanical Engineering,GEN,AI,Gender-Neutral,7,4 Years,B.Tech,2019,2102.0,3417.0,3417.0,0.0,2019
IIT,IIT-Hyderabad,Mechanical Engineering,GEN,AI,Female-Only,7,4 Years,B.Tech,2019,5896.0,6817.0,6817.0,0.0,2019
IIT,IIT-Patna,Computer Science and Engineering,GEN,AI,Gender-Neutral,7,4 Years,B.Tech,2019,1127.0,2617.0,2617.0,0.0,2019
NIT,NIT-Bhopal,Planning,GEN,OS,Female-Only,7,4 Years,B.Plan,2019,2017.0,3771.0,3771.0,0.0,2019
NIT,NIT-Hamirpur,Computer Science and Engineering,GEN,HS,Gender-Neutral,7,4 Years,B.Tech,2019,8950.0,25597.0,25597.0,0.0,2019
IIT,IIT-Bombay,Mechanical Engineering,OBC-NCL,AI,Female-Only,2,4 Years,B.Tech,2021,1076.0,2393.0,2393.0,0.0,2021
IIT,IIT-Kanpur,Materials Science and Engineering,OBC-NCL,AI,Gender-Neutral,2,4 Years,B.Tech,2021,2425.0,2881.0,2881.0,0.0,2021
IIT,IIT-Delhi,Mathematics and Computing,GEN,AI,Female-Only,1,4 Years,B.Tech,2021,446.0,930.0,930.0,0.0,2021
IIT,IIT-Roorkee,Biosciences and Bioengineering,GEN,AI,Female-Only,1,4 Years,B.Tech,2021,11412.0,13580.0,13580.0,0.0,2021
IIT,IIT-Mandi,Bio Engineering,GEN,AI,Female-Only,1,5 Years,B.Tech + M.Tech (IDD),2021,19770.0,20712.0,20712.0,0.0,2021
IIT,IIT-(BHU) Varanasi,Civil Engineering,GEN,AI,Gender-Neutral,1,4 Years,B.Tech,2021,6324.0,7620.0,7620.0,0.0,2021
IIT,IIT-Delhi,Mechanical Engineering,GEN,AI,Gender-Neutral,2,4 Years,B.Tech,2021,866.0,1684.0,1684.0,0.0,2021
NIT,NIT-Karnataka-Surathkal,Artificial Intelligence,OBC-NCL,OS,Gender-Neutral,1,4 Years,B.Tech,2021,343.0,681.0,681.0,0.0,2021
NIT,NIT-Kurukshetra,Electronics and Communication Engineering,OBC-NCL,OS,Female-Only,1,4 Years,B.Tech,2021,5610.0,7234.0,7234.0,0.0,2021
NIT,NIT-Patna,Computer Science and Engineering,GEN,HS,Gender-Neutral,1,4 Years,B.Tech,2021,2608.0,13449.0,13449.0,0.0,2021
NIT,NIT-Sikkim,Electronics and Communication Engineering,GEN,HS,Female-Only,1,4 Years,B.Tech,2021,256634.0,313642.0,313642.0,0.0,2021
NIT,NIT-Jamshedpur,Electrical Engineering,GEN,OS,Gender-Neutral,1,4 Years,B.Tech,2021,13708.0,18027.0,18027.0,0.0,2021
NIT,NIT-Silchar,Mechanical Engineering,GEN,HS,Gender-Neutral,1,4 Years,B.Tech,2021,26293.0,59282.0,59282.0,0.0,2021
IIT,IIT-Mandi,Civil Engineering,SC,AI,Gender-Neutral,1,4 Years,B.Tech,2021,1742.0,2088.0,2088.0,0.0,2021
IIT,IIT-Jodhpur,Artificial Intelligence and Data Science,SC,AI,Gender-Neutral,1,4 Years,B.Tech,2021,703.0,872.0,872.0,0.0,2021
IIT,IIT-Tirupati,Computer Science and Engineering,SC,AI,Gender-Neutral,1,4 Years,B.Tech,2021,439.0,781.0,781.0,0.0,2021
IIT,IIT-Bhilai,Electrical Engineering,SC,AI,Female-Only,1,4 Years,B.Tech,2021,2238.0,2292.0,2292.0,0.0,2021
IIT,IIT-Jammu,Computer Science and Engineering,SC,AI,Female-Only,1,4 Years,B.Tech,2021,1970.0,1970.0,1970.0,0.0,2021
IIT,IIT-Bombay,Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing,SC,AI,Female-Only,2,5 Years,B.Tech + M.Tech (IDD),2021,1518.0,1518.0,1518.0,0.0,2021
IIT,IIT-Delhi,Engineering and Computational Mechanics,SC,AI,Female-Only,2,4 Years,B.Tech,2021,1465.0,1465.0,1465.0,0.0,2021
IIT,IIT-Roorkee,Engineering Physics,GEN,AI,Female-Only,7,4 Years,B.Tech,2019,7298.0,7726.0,7726.0,0.0,2019
IIT,IIT-(ISM) Dhanbad,Mathematics and Computing,GEN,AI,Female-Only,7,5 Years,Int M.Tech,2019,6924.0,7583.0,7583.0,0.0,2019
IIT,IIT-Patna,Civil Engineering,GEN,AI,Gender-Neutral,7,4 Years,B.Tech,2019,8087.0,10163.0,10163.0,0.0,2019
IIT,IIT-Gandhinagar,Mechanical Engineering,GEN,AI,Female-Only,7,4 Years,B.Tech,2019,8986.0,11901.0,11901.0,0.0,2019
NIT,NIT-Agartala,Computer Science and Engineering,GEN,HS,Female-Only,7,4 Years,B.Tech,2019,57073.0,126479.0,126479.0,0.0,2019
NIT,NIT-Calicut,Civil Engineering,GEN,HS,Female-Only,7,4 Years,B.Tech,2019,26428.0,37467.0,37467.0,0.0,2019
IIT,IIT-Bombay,Computer Science and Engineering,GEN-EWS,AI,Gender-Neutral,2,4 Years,B.Tech,2021,4.0,19.0,19.0,0.0,2021
IIT,IIT-Delhi,Chemical Engineering,GEN-EWS,AI,Gender-Neutral,2,5 Years,B.Tech + M.Tech (IDD),2021,639.0,699.0,699.0,0.0,2021
IIT,IIT-Goa,Electrical Engineering,GEN,AI,Female-Only,1,4 Years,B.Tech,2021,11157.0,13676.0,13676.0,0.0,2021
IIT,IIT-Bombay,Chemistry,GEN,AI,Gender-Neutral,2,4 Years,BSc,2021,4396.0,5788.0,5788.0,0.0,2021
IIT,IIT-Kharagpur,Mathematics and Computing,GEN,AI,Gender-Neutral,2,4 Years,BSc,2021,1008.0,1332.0,1332.0,0.0,2021
IIT,IIT-Kharagpur,Mathematics and Computing,GEN,AI,Female-Only,2,4 Years,BSc,2021,1959.0,4171.0,4171.0,0.0,2021
NIT,NIT-Bhopal,Chemical Engineering,OBC-NCL,OS,Gender-Neutral,1,4 Years,B.Tech,2021,7810.0,9060.0,9060.0,0.0,2021
NIT,NIT-Durgapur,Civil Engineering,OBC-NCL,OS,Gender-Neutral,1,4 Years,B.Tech,2021,7640.0,8662.0,8662.0,0.0,2021
NIT,NIT-Arunachal-Pradesh,Civil Engineering,OBC-NCL,OS,Gender-Neutral,1,4 Years,B.Tech,2021,11598.0,12495.0,12495.0,0.0,2021
NIT,NIT-Durgapur,Bio Technology,GEN,OS,Female-Only,1,4 Years,B.Tech,2021,25496.0,34561.0,34561.0,0.0,2021
NIT,NIT-Goa,Electrical and Electronics Engineering,GEN,OS,Gender-Neutral,1,4 Years,B.Tech,2021,14251.0,17611.0,17611.0,0.0,2021
NIT,NIT-Rourkela,Industrial Design,GEN,OS,Female-Only,1,4 Years,B.Tech,2021,20827.0,28603.0,28603.0,0.0,2021
IIT,IIT-Bombay,Economics,SC,AI,Female-Only,1,4 Years,BSc,2021,1182.0,1182.0,1182.0,0.0,2021
IIT,IIT-Kanpur,Chemistry,SC,AI,Gender-Neutral,1,4 Years,BSc,2021,2065.0,2538.0,2538.0,0.0,2021
IIT,IIT-Madras,Aerospace Engineering,SC,AI,Female-Only,1,4 Years,B.Tech,2021,397.0,972.0,972.0,0.0,2021
IIT,IIT-(BHU) Varanasi,Electrical Engineering with M.Tech. in Power Electronics,SC,AI,Female-Only,1,5 Years,B.Tech + M.Tech (IDD),2021,2222.0,2222.0,2222.0,0.0,2021
IIT,IIT-Delhi,Engineering and Computational Mechanics,SC,AI,Gender-Neutral,2,4 Years,B.Tech,2021,225.0,432.0,432.0,0.0,2021
IIT,IIT-Kharagpur,Applied Geology,GEN,AI,Female-Only,7,5 Years,Int MSc.,2019,14499.0,19044.0,19044.0,0.0,2019
IIT,IIT-Madras,Electrical Engineering,GEN,AI,Gender-Neutral,7,4 Years,B.Tech,2019,182.0,722.0,722.0,0.0,2019
IIT,IIT-Roorkee,Chemistry,GEN,AI,Female-Only,7,5 Years,Int MSc.,2019,15561.0,15909.0,15909.0,0.0,2019
IIT,IIT-Guwahati,Civil Engineering,GEN,AI,Gender-Neutral,7,4 Years,B.Tech,2019,4948.0,6487.0,6487.0,0.0,2019
NIT,NIT-Nagaland,Electronics and Communication Engineering,GEN,OS,Gender-Neutral,7,4 Years,B.Tech,2019,28266.0,31515.0,31515.0,0.0,2019
NIT,NIT-Jamshedpur,Civil Engineering,GEN,HS,Female-Only,7,4 Years,B.Tech,2019,38197.0,45935.0,45935.0,0.0,2019
IIT,IIT-Kharagpur,Industrial and Systems Engineering,GEN-EWS,AI,Female-Only,1,4 Years,B.Tech,2021,2849.0,2849.0,2849.0,0.0,2021
IIT,IIT-Hyderabad,Electrical Engineering,GEN-EWS,AI,Female-Only,1,4 Years,B.Tech,2021,559.0,559.0,559.0,0.0,2021
IIT,IIT-Patna,Metallurgical and Materials Engineering,GEN-EWS,AI,Female-Only,1,4 Years,B.Tech,2021,3781.0,3781.0,3781.0,0.0,2021
IIT,IIT-Bombay,Aerospace Engineering,GEN-EWS,AI,Gender-Neutral,2,4 Years,B.Tech,2021,342.0,476.0,476.0,0.0,2021
IIT,IIT-Bombay,Electrical Engineering,GEN-EWS,AI,Gender-Neutral,2,5 Years,B.Tech + M.Tech (IDD),2021,157.0,190.0,190.0,0.0,2021
IIT,IIT-Dharwad,Electrical Engineering,OBC-NCL,AI,Female-Only,1,4 Years,B.Tech,2021,5826.0,6120.0,6120.0,0.0,2021
IIT,IIT-Delhi,Chemical Engineering,OBC-NCL,AI,Gender-Neutral,2,4 Years,B.Tech,2021,926.0,1352.0,1352.0,0.0,2021
IIT,IIT-Kanpur,Electrical Engineering,OBC-NCL,AI,Gender-Neutral,2,4 Years,B.Tech,2021,367.0,704.0,704.0,0.0,2021
IIT,IIT-Jammu,Computer Science and Engineering,GEN,AI,Gender-Neutral,1,4 Years,B.Tech,2021,3671.0,4774.0,4774.0,0.0,2021
IIT,IIT-Kharagpur,Instrumentation Engineering,GEN,AI,Gender-Neutral,2,4 Years,B.Tech,2021,1977.0,2263.0,2263.0,0.0,2021
NIT,NIT-Raipur,Mechanical Engineering,OBC-NCL,OS,Female-Only,1,4 Years,B.Tech,2021,14659.0,15269.0,15269.0,0.0,2021
NIT,NIT-Rourkela,Life Science,OBC-NCL,OS,Gender-Neutral,1,5 Years,Int Msc.,2021,12364.0,13170.0,13170.0,0.0,2021
NIT,NIT-Bhopal,Electronics and Communication Engineering,GEN,HS,Gender-Neutral,1,4 Years,B.Tech,2021,9588.0,14084.0,14084.0,0.0,2021
NIT,NIT-Calicut,Civil Engineering,GEN,HS,Gender-Neutral,1,4 Years,B.Tech,2021,17748.0,37019.0,37019.0,0.0,2021
NIT,NIT-Rourkela,Physics,GEN,OS,Gender-Neutral,1,5 Years,Int Msc.,2021,7956.0,13940.0,13940.0,0.0,2021
NIT,NIT-Silchar,Electronics and Instrumentation Engineering,GEN,OS,Female-Only,1,4 Years,B.Tech,2021,24849.0,28785.0,28785.0,0.0,2021
NIT,NIT-Srinagar,Electronics and Communication Engineering,GEN,LA,Female-Only,1,4 Years,B.Tech,2021,215054.0,215054.0,215054.0,0.0,2021
IIT,IIT-Madras,Aerospace Engineering,SC,AI,Gender-Neutral,1,4 Years,B.Tech,2021,215.0,961.0,961.0,0.0,2021
IIT,IIT-Kanpur,Aerospace Engineering,SC,AI,Female-Only,2,4 Years,B.Tech,2021,815.0,1798.0,1798.0,0.0,2021
IIT,IIT-Kanpur,Computer Science and Engineering,GEN,AI,Gender-Neutral,7,4 Years,B.Tech,2019,95.0,217.0,217.0,0.0,2019
IIT,IIT-Bhilai,Computer Science and Engineering,GEN,AI,Female-Only,7,4 Years,B.Tech,2019,6500.0,8796.0,8796.0,0.0,2019
NIT,NIT-Durgapur,Electrical Engineering,GEN,HS,Gender-Neutral,7,4 Years,B.Tech,2019,13631.0,26242.0,26242.0,0.0,2019
NIT,NIT-Jamshedpur,Production and Industrial Engineering,GEN,OS,Female-Only,7,4 Years,B.Tech,2019,47151.0,47967.0,47967.0,0.0,2019
NIT,NIT-Rourkela,Chemistry,GEN,OS,Gender-Neutral,7,5 Years,Int Msc.,2019,22295.0,32946.0,32946.0,0.0,2019
NIT,NIT-Srinagar,Mechanical Engineering,GEN,OS,Female-Only,7,4 Years,B.Tech,2019,44078.0,51995.0,51995.0,0.0,2019
IIT,IIT-Kharagpur,Applied Geology,GEN-EWS,AI,Gender-Neutral,1,4 Years,BSc,2021,1651.0,1860.0,1860.0,0.0,2021
IIT,IIT-Mandi,Electrical Engineering,GEN-EWS,AI,Gender-Neutral,1,4 Years,B.Tech,2021,854.0,974.0,974.0,0.0,2021
IIT,IIT-Gandhinagar,Computer Science and Engineering,GEN-EWS,AI,Female-Only,1,4 Years,B.Tech,2021,469.0,469.0,469.0,0.0,2021
IIT,IIT-Bhilai,Mechanical Engineering,GEN-EWS,AI,Gender-Neutral,1,4 Years,B.Tech,2021,1557.0,1685.0,1685.0,0.0,2021
IIT,IIT-(BHU) Varanasi,Mechanical Engineering,GEN-EWS,AI,Female-Only,1,5 Years,B.Tech + M.Tech (IDD),2021,2966.0,2966.0,2966.0,0.0,2021
IIT,IIT-Roorkee,Mathematics & Computing,OBC-NCL,AI,Female-Only,1,5 Years,BS + MS (IDD),2021,2651.0,2767.0,2767.0,0.0,2021
IIT,IIT-Kanpur,Civil Engineering,OBC-NCL,AI,Female-Only,2,4 Years,B.Tech,2021,5099.0,5613.0,5613.0,0.0,2021
IIT,IIT-Hyderabad,Engineering Physics,GEN,AI,Gender-Neutral,1,4 Years,B.Tech,2021,1897.0,4930.0,4930.0,0.0,2021
IIT,IIT-Gandhinagar,Computer Science and Engineering,GEN,AI,Gender-Neutral,1,4 Years,B.Tech,2021,1230.0,1416.0,1416.0,0.0,2021
NIT,NIT-Puducherry,Electrical and Electronics Engineering,OBC-NCL,OS,Female-Only,1,4 Years,B.Tech,2021,11684.0,11684.0,11684.0,0.0,2021
NIT,NIT-Manipur,Electronics and Communication Engineering,OBC-NCL,HS,Gender-Neutral,1,4 Years,B.Tech,2021,135142.0,137213.0,137213.0,0.0,2021
NIT,NIT-Karnataka-Surathkal,Mechanical Engineering,GEN,OS,Gender-Neutral,1,4 Years,B.Tech,2021,6093.0,9791.0,9791.0,0.0,2021
NIT,NIT-Patna,Electronics and Communication Engineering,GEN,HS,Female-Only,1,4 Years,B.Tech,2021,25100.0,28609.0,28609.0,0.0,2021
NIT,NIT-Kurukshetra,Computer Engineering,GEN,OS,Female-Only,1,4 Years,B.Tech,2021,7859.0,9546.0,9546.0,0.0,2021
NIT,NIT-Silchar,Electrical Engineering,GEN,HS,Gender-Neutral,1,4 Years,B.Tech,2021,36411.0,55847.0,55847.0,0.0,2021
IIT,IIT-Guwahati,Civil Engineering,SC,AI,Gender-Neutral,1,4 Years,B.Tech,2021,887.0,1487.0,1487.0,0.0,2021
IIT,IIT-Patna,Engineering Physics,SC,AI,Gender-Neutral,1,4 Years,B.Tech,2021,2203.0,2463.0,2463.0,0.0,2021
IIT,IIT-Bhubaneswar,Metallurgical and Materials Engineering,GEN,AI,Female-Only,7,4 Years,B.Tech,2019,15291.0,15576.0,15576.0,0.0,2019
NIT,NIT-Allahabad,Bio Technology,GEN,OS,Female-Only,7,4 Years,B.Tech,2019,35787.0,39973.0,39973.0,0.0,2019
NIT,NIT-Allahabad,Production and Industrial Engineering,GEN,OS,Gender-Neutral,7,4 Years,B.Tech,2019,14824.0,22796.0,22796.0,0.0,2019
NIT,NIT-Hamirpur,Mechanical Engineering,GEN,HS,Gender-Neutral,7,4 Years,B.Tech,2019,28837.0,67839.0,67839.0,0.0,2019
NIT,NIT-Mizoram,Mechanical Engineering,GEN,HS,Gender-Neutral,7,4 Years,B.Tech,2019,1081509.0,1081509.0,1081509.0,0.0,2019
IIT,IIT-Bombay,Electrical Engineering,GEN-EWS,AI,Gender-Neutral,1,5 Years,B.Tech + M.Tech (IDD),2021,157.0,190.0,190.0,0.0,2021
IIT,IIT-Kharagpur,Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management,OBC-NCL,AI,Female-Only,1,5 Years,B.Tech + M.Tech (IDD),2021,7097.0,7097.0,7097.0,0.0,2021
IIT,IIT-Kanpur,Materials Science and Engineering,OBC-NCL,AI,Gender-Neutral,1,4 Years,B.Tech,2021,2425.0,2843.0,2843.0,0.0,2021
IIT,IIT-Madras,Metallurgical and Materials Engineering,GEN,AI,Gender-Neutral,1,4 Years,B.Tech,2021,3595.0,5224.0,5224.0,0.0,2021
IIT,IIT-Ropar,Chemical Engineering,GEN,AI,Female-Only,1,4 Years,B.Tech,2021,14997.0,16875.0,16875.0,0.0,2021
IIT,IIT-(ISM) Dhanbad,Mining Engineering,GEN,AI,Female-Only,1,4 Years,B.Tech,2021,19355.0,21513.0,21513.0,0.0,2021
NIT,NIT-Allahabad,Mechanical Engineering,OBC-NCL,HS,Female-Only,1,4 Years,B.Tech,2021,11794.0,12817.0,12817.0,0.0,2021
NIT,NIT-Calicut,Chemical Engineering,OBC-NCL,OS,Female-Only,1,4 Years,B.Tech,2021,12366.0,12683.0,12683.0,0.0,2021
NIT,NIT-Calicut,Engineering Physics,OBC-NCL,HS,Female-Only,1,4 Years,B.Tech,2021,12680.0,12680.0,12680.0,0.0,2021
NIT,NIT-Calicut,Production Engineering,OBC-NCL,HS,Female-Only,1,4 Years,B.Tech,2021,13457.0,13457.0,13457.0,0.0,2021
NIT,NIT-Goa,Civil Engineering,OBC-NCL,GO,Gender-Neutral,1,4 Years,B.Tech,2021,48209.0,102191.0,102191.0,0.0,2021
NIT,NIT-Sikkim,Electronics and Communication Engineering,OBC-NCL,HS,Gender-Neutral,1,4 Years,B.Tech,2021,126083.0,205927.0,205927.0,0.0,2021
NIT,NIT-Patna,Computer Science and Engineering,GEN,HS,Female-Only,1,4 Years,B.Tech,2021,13664.0,21047.0,21047.0,0.0,2021
NIT,NIT-Rourkela,Life Science,GEN,HS,Gender-Neutral,1,5 Years,Int Msc.,2021,44441.0,50575.0,50575.0,0.0,2021
IIT,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,SC,AI,Gender-Neutral,1,5 Years,B.Tech + M.Tech (IDD),2021,956.0,1288.0,1288.0,0.0,2021
IIT,IIT-Kharagpur,Chemistry,SC,AI,Gender-Neutral,1,4 Years,BSc,2021,2530.0,2710.0,2710.0,0.0,2021
IIT,IIT-Kharagpur,Manufacturing Science and Engineering,SC,AI,Female-Only,1,4 Years,B.Tech,2021,3241.0,3241.0,3241.0,0.0,2021
IIT,IIT-Guwahati,Mathematics and Computing,SC,AI,Female-Only,1,4 Years,B.Tech,2021,636.0,923.0,923.0,0.0,2021
IIT,IIT-Dharwad,Mechanical Engineering,SC,AI,Female-Only,1,4 Years,B.Tech,2021,3008.0,3300.0,3300.0,0.0,2021
IIT,IIT-Kharagpur,Electrical Engineering,GEN,AI,Female-Only,7,4 Years,B.Tech,2019,2559.0,3443.0,3443.0,0.0,2019
IIT,IIT-Kharagpur,Mathematics and Computing,GEN,AI,Female-Only,7,5 Years,Int MSc.,2019,2562.0,3594.0,3594.0,0.0,2019
IIT,IIT-Kanpur,Civil Engineering,GEN,AI,Gender-Neutral,7,4 Years,B.Tech,2019,3395.0,4681.0,4681.0,0.0,2019
IIT,IIT-Indore,Civil Engineering,GEN,AI,Gender-Neutral,7,4 Years,B.Tech,2019,6442.0,7971.0,7971.0,0.0,2019
IIT,IIT-(BHU) Varanasi,Pharmaceutical Engineering & Technology,GEN,AI,Gender-Neutral,7,5 Years,B.Tech + M.Tech (IDD),2019,10047.0,12420.0,12420.0,0.0,2019
IIT,IIT-(ISM) Dhanbad,Civil Engineering,GEN,AI,Gender-Neutral,7,4 Years,B.Tech,2019,6930.0,8895.0,8895.0,0.0,2019
NIT,NIT-Durgapur,Computer Science and Engineering,GEN,HS,Gender-Neutral,7,4 Years,B.Tech,2019,6837.0,17031.0,17031.0,0.0,2019
IIT,IIT-Gandhinagar,Materials Engineering,GEN-EWS,AI,Gender-Neutral,1,4 Years,B.Tech,2021,1448.0,1734.0,1734.0,0.0,2021
IIT,IIT-Hyderabad,Electrical Engineering,OBC-NCL,AI,Gender-Neutral,1,4 Years,B.Tech,2021,611.0,937.0,937.0,0.0,2021
IIT,IIT-Bhubaneswar,Electrical Engineering,OBC-NCL,AI,Female-Only,1,4 Years,B.Tech,2021,4548.0,5064.0,5064.0,0.0,2021
IIT,IIT-Bhubaneswar,Mechanical Engineering and M. Tech. in Thermal Science & Engineering,OBC-NCL,AI,Gender-Neutral,1,5 Years,B.Tech + M.Tech (IDD),2021,3586.0,3664.0,3664.0,0.0,2021
IIT,IIT-(BHU) Varanasi,Mathematics and Computing,OBC-NCL,AI,Female-Only,1,5 Years,B.Tech + M.Tech (IDD),2021,2311.0,3256.0,3256.0,0.0,2021
IIT,IIT-(ISM) Dhanbad,Chemical Engineering,OBC-NCL,AI,Gender-Neutral,1,4 Years,B.Tech,2021,2838.0,3672.0,3672.0,0.0,2021
