College Code,College Name,Seat Category,Branch Code,Branch Name,Cutoff Rank
E203,"Amruta Institute of Engineering and Management Science-Bidadi, Ramnagar Taluk, Bengaluru
Rural",GM,AI,Artificial Intelligence & Machine Learning,81494
E203,"Amruta Institute of Engineering and Management Science-Bidadi, Ramnagar Taluk, Bengaluru
Rural",GM,CS,Computer Science & Engineering,110891
E205,"Vijaya Vittala Institution of Technology-Kothanur, Bengaluru",GM,CS,Computer Science & Engineering,40289
E207,"BGS College of Engineering and Technology-Mahalaxmipuram, Bengaluru",GM,AD,Artificial Intelligence & Data Science,108945
E207,"BGS College of Engineering and Technology-Mahalaxmipuram, Bengaluru",GM,AI,Artificial Intelligence & Machine Learning,96926
E207,"BGS College of Engineering and Technology-Mahalaxmipuram, Bengaluru",GM,CG,Computer Science & Design,70313
E207,"BGS College of Engineering and Technology-Mahalaxmipuram, Bengaluru",GM,CS,Computer Science & Engineering,100335
E207,"BGS College of Engineering and Technology-Mahalaxmipuram, Bengaluru",GM,IS,Information Science & Engineering,89272
E209,"Aditya College of Engineering and Technology-Yelahanka, Bengaluru",GM,AD,Artificial Intelligence & Data Science,90966
E209,"Aditya College of Engineering and Technology-Yelahanka, Bengaluru",GM,AI,Artificial Intelligence & Machine Learning,107173
E211,"East West College of Engineering-Yelahanka, Bengaluru",GM,AL,Agriculture Engineering Course,93611
E212,"Seshadripuram Institute of Technology - Jaipura Hobli, Mysuru",GM,AI,Artificial Intelligence & Machine Learning,104925
E212,"Seshadripuram Institute of Technology - Jaipura Hobli, Mysuru",GM,CS,Computer Science & Engineering,102501
E212,"Seshadripuram Institute of Technology - Jaipura Hobli, Mysuru",GM,EC,Electronics & Communicati on Engineering,105585
E214,"Sri Siddhartha School of Engineering-Near Kyathsandra Toll Gate, Tumkur",GM,CS,Computer Science & Engineering,61878
E216,"New Ebenezer Institute of Technology - Kothanur, Bangalore",GM,CAD,Computer Science & Engineering (Artificial Intelligence & Data Science),94868
E217,"Harsha Institute of Technology-Nelamangala Taluk, Bangalore Rural",GM,CD,Computer Science & Engineering (Data Science),85336
E217,"Harsha Institute of Technology-Nelamangala Taluk, Bangalore Rural",GM,CS,Computer Science & Engineering,80960
E217,"Harsha Institute of Technology-Nelamangala Taluk, Bangalore Rural",GM,EC,Electronics & Communicati on Engineering,110173
